????/s,??????????????????/V,????????/rad,,????????/Hz,????????
0.3339,60.62358481,-2.095793709,,,
0.334,60.62034399,-2.09616509,,,
0.3341,60.61696949,-2.096549779,,,
0.3342,60.6135232,-2.097016423,,,
0.3343,60.61016512,-2.097613034,,,
0.3344,60.60706367,-2.098343961,,,
0.3345,60.60429921,-2.099175557,,,
0.3346,60.60182869,-2.100061119,,,
0.3347,60.5995371,-2.100964781,,,
0.3348,60.59733813,-2.101868848,,,
0.3349,60.59524909,-2.102764262,,,
0.335,60.59338014,-2.103637009,,,
0.3351,60.59183825,-2.104464579,,,
0.3352,60.59061004,-2.105226232,,,
0.3353,60.58950853,-2.105917981,,,
0.3354,60.58823005,-2.10655861,,,
0.3355,60.58649332,-2.107180381,,,
0.3356,60.58417414,-2.107811135,,,
0.3357,60.58134822,-2.108462114,,,
0.3358,60.57821484,-2.109131086,,,
0.3359,60.57495514,-2.109817082,,,
0.336,60.57162524,-2.110532296,,,
0.3361,60.56816229,-2.111298219,,,
0.3362,60.56449202,-2.11212664,,,
0.3363,60.56066676,-2.113001284,,,
0.3364,60.55692182,-2.11387923,,,
0.3365,60.55359733,-2.114717889,,,
0.3366,60.55096496,-2.115511861,,,
0.3367,60.54907124,-2.11631118,,,
0.3368,60.54770693,-2.117200259,,,
0.3369,60.54653381,-2.118243174,,,
0.337,60.54529568,-2.119428441,,,
0.3371,60.54397939,-2.120653717,,,
0.3372,60.54281969,-2.121768545,,,
0.3373,60.54214165,-2.122654336,,,
0.3374,60.5421426,-2.123292079,,,
0.3375,60.54275792,-2.12377146,,,
0.3376,60.54370162,-2.124230857,,,
0.3377,60.54465658,-2.124764794,,,
0.3378,60.54548793,-2.125361607,,,
0.3379,60.54633393,-2.125917971,,,
0.338,60.54750763,-2.126325508,,,
0.3381,60.54926953,-2.12657221,,,
0.3382,60.55162058,-2.126785122,,,
0.3383,60.55425683,-2.127174706,,,
0.3384,60.55672471,-2.127906412,,,
0.3385,60.55868496,-2.128979,,,
0.3386,60.5601196,-2.130193208,,,
0.3387,60.5613493,-2.131241062,,,
0.3388,60.56284818,-2.131868676,,,
0.3389,60.56497175,-2.132015414,,,
0.339,60.56776727,-2.131843433,,,
0.3391,60.57098035,-2.131638231,,,
0.3392,60.57424482,-2.131641786,,,
0.3393,60.57732555,-2.13192342,,,
0.3394,60.58026135,-2.132369238,,,
0.3395,60.58330961,-2.132792997,,,
0.3396,60.58674457,-2.133090944,,,
0.3397,60.59064371,-2.133333831,,,
0.3398,60.59480453,-2.133730633,,,
0.3399,60.59884706,-2.1344837,,,
0.34,60.6024352,-2.135628917,,,
0.3401,60.60547537,-2.136968088,,,
0.3402,60.60816778,-2.138144205,,,
0.3403,60.6108829,-2.138820102,,,
0.3404,60.6139453,-2.138855234,,,
0.3405,60.6174598,-2.138375725,,,
0.3406,60.6212796,-2.137698676,,,
0.3407,60.62512088,-2.137160892,,,
0.3408,60.62873833,-2.136957916,,,
0.3409,60.63204622,-2.137086978,,,
0.341,60.63511994,-2.137417126,,,
0.3411,60.63809094,-2.137828636,,,
0.3412,60.64101823,-2.138323465,,,
0.3413,60.64382872,-2.139033015,,,
0.3414,60.64635778,-2.140120617,,,
0.3415,60.64845463,-2.141646426,,,
0.3416,60.65007659,-2.143486448,,,
0.3417,60.65131056,-2.145361652,,,
0.3418,60.65231445,-2.146962725,,,
0.3419,60.65322478,-2.148096399,,,
0.342,60.65409259,-2.148767261,,,
0.3421,60.65488231,-2.14915091,,,
0.3422,60.65552063,-2.149481955,,,
0.3423,60.65595152,-2.149929483,,,
0.3424,60.65615799,-2.150533039,,,
0.3425,60.65614435,-2.151227448,,,
0.3426,60.65590534,-2.151927009,,,
0.3427,60.65541632,-2.152605735,,,
0.3428,60.65465609,-2.15331986,,,
0.3429,60.65364216,-2.154162244,,,
0.343,60.65244352,-2.155185143,,,
0.3431,60.65115139,-2.156346952,,,
0.3432,60.64982266,-2.157519752,,,
0.3433,60.64843663,-2.158552854,,,
0.3434,60.64690064,-2.159351439,,,
0.3435,60.64510708,-2.159921587,,,
0.3436,60.64300508,-2.160356913,,,
0.3437,60.64063611,-2.16078023,,,
0.3438,60.63810634,-2.161279935,,,
0.3439,60.63551381,-2.161878861,,,
0.344,60.63288351,-2.162547662,,,
0.3441,60.63015961,-2.163244904,,,
0.3442,60.6272649,-2.163951874,,,
0.3443,60.62418698,-2.164679112,,,
0.3444,60.62102121,-2.165445113,,,
0.3445,60.61793719,-2.166247842,,,
0.3446,60.61507933,-2.167052832,,,
0.3447,60.61246641,-2.167807286,,,
0.3448,60.60996057,-2.168469627,,,
0.3449,60.6073328,-2.169033189,,,
0.345,60.60438702,-2.169528089,,,
0.3451,60.60106331,-2.170001855,,,
0.3452,60.59745331,-2.170494046,,,
0.3453,60.59372045,-2.17102208,,,
0.3454,60.58998377,-2.171584671,,,
0.3455,60.58624964,-2.172175225,,,
0.3456,60.58244146,-2.172791501,,,
0.3457,60.57850576,-2.173433807,,,
0.3458,60.57451463,-2.174096044,,,
0.3459,60.57068175,-2.174761339,,,
0.346,60.56727345,-2.175410061,,,
0.3461,60.56445482,-2.176035869,,,
0.3462,60.56218744,-2.176655565,,,
0.3463,60.56024677,-2.1773004,,,
0.3464,60.55835811,-2.177990449,,,
0.3465,60.55636665,-2.178709426,,,
0.3466,60.554329,-2.179401418,,,
0.3467,60.55246286,-2.179997655,,,
0.3468,60.55098637,-2.180458986,,,
0.3469,60.54995551,-2.180804966,,,
0.347,60.54921248,-2.181106039,,,
0.3471,60.54848437,-2.181440007,,,
0.3472,60.54756797,-2.181841645,,,
0.3473,60.54647346,-2.182283855,,,
0.3474,60.54542273,-2.182709603,,,
0.3475,60.54469453,-2.183096801,,,
0.3476,60.54441587,-2.183509508,,,
0.3477,60.54444204,-2.184090994,,,
0.3478,60.54441585,-2.184989959,,,
0.3479,60.54398052,-2.186259214,,,
0.348,60.54301609,-2.187792848,,,
0.3481,60.54174729,-2.189350543,,,
0.3482,60.54064886,-2.190663872,,,
0.3483,60.54020335,-2.191564452,,,
0.3484,60.54066188,-2.19205563,,,
0.3485,60.54195614,-2.192281851,,,
0.3486,60.54381173,-2.192414275,,,
0.3487,60.54598183,-2.19252714,,,
0.3488,60.54844252,-2.192548462,,,
0.3489,60.55141746,-2.192321076,,,
0.349,60.55521359,-2.191735354,,,
0.3491,60.55997622,-2.190843436,,,
0.3492,60.56552723,-2.189872312,,,
0.3493,60.57139809,-2.189116974,,,
0.3494,60.5770432,-2.188775253,,,
0.3495,60.58210807,-2.188829707,,,
0.3496,60.58658321,-2.189057235,,,
0.3497,60.59074945,-2.189167458,,,
0.3498,60.59496203,-2.18898803,,,
0.3499,60.59940715,-2.188583264,,,
0.35,60.60398359,-2.188232565,,,
0.3501,60.60837466,-2.188282119,,,
0.3502,60.61225348,-2.188961927,,,
0.3503,60.61548336,-2.190280146,,,
0.3504,60.61818654,-2.192054809,,,
0.3505,60.62064598,-2.194053935,,,
0.3506,60.62311456,-2.196146934,,,
0.3507,60.62566081,-2.198366528,,,
0.3508,60.62814864,-2.200842123,,,
0.3509,60.63035594,-2.203651644,,,
0.351,60.63214636,-2.206693294,,,
0.3511,60.63358123,-2.209666692,,,
0.3512,60.63490096,-2.212183146,,,
0.3513,60.63639443,-2.21394294,,,
0.3514,60.63824609,-2.21487514,,,
0.3515,60.64045281,-2.215158826,,,
0.3516,60.64285204,-2.215117948,,,
0.3517,60.64522878,-2.215057751,,,
0.3518,60.64742543,-2.21514074,,,
0.3519,60.64938861,-2.21536783,,,
0.352,60.65113878,-2.21565984,,,
0.3521,60.65270184,-2.215972629,,,
0.3522,60.65406032,-2.21636404,,,
0.3523,60.65515731,-2.216969139,,,
0.3524,60.65594139,-2.217904424,,,
0.3525,60.6564104,-2.219168766,,,
0.3526,60.65661697,-2.220609343,,,
0.3527,60.65663196,-2.221977365,,,
0.3528,60.65649584,-2.223040923,,,
0.3529,60.65619622,-2.223687622,,,
0.353,60.65568709,-2.223958399,,,
0.3531,60.65493079,-2.223999033,,,
0.3532,60.6539259,-2.223966488,,,
0.3533,60.65269691,-2.223950423,,,
0.3534,60.65125493,-2.223953288,,,
0.3535,60.64956551,-2.223930306,,,
0.3536,60.6475574,-2.223852684,,,
0.3537,60.64517487,-2.223747373,,,
0.3538,60.64243874,-2.223688231,,,
0.3539,60.63946798,-2.223749505,,,
0.354,60.63643683,-2.223957667,,,
0.3541,60.63348813,-2.224275881,,,
0.3542,60.63065842,-2.224630587,,,
0.3543,60.62786632,-2.224960587,,,
0.3544,60.62498229,-2.225255241,,,
0.3545,60.62192468,-2.225558034,,,
0.3546,60.61872811,-2.225936465,,,
0.3547,60.61553036,-2.226440971,,,
0.3548,60.61248695,-2.227079775,,,
0.3549,60.60967293,-2.227822302,,,
0.355,60.60704142,-2.228623214,,,
0.3551,60.60446916,-2.22944702,,,
0.3552,60.60185645,-2.230276849,,,
0.3553,60.59920756,-2.231105747,,,
0.3554,60.59662816,-2.231922616,,,
0.3555,60.59423473,-2.232707329,,,
0.3556,60.5920359,-2.233439841,,,
0.3557,60.58987136,-2.234115075,,,
0.3558,60.58745969,-2.234749853,,,
0.3559,60.58453336,-2.235374624,,,
0.356,60.58097693,-2.236015706,,,
0.3561,60.57687875,-2.236682135,,,
0.3562,60.57246116,-2.237367497,,,
0.3563,60.56794332,-2.238064202,,,
0.3564,60.56342597,-2.238776301,,,
0.3565,60.55888238,-2.239517349,,,
0.3566,60.55426287,-2.240292565,,,
0.3567,60.54963247,-2.241080025,,,
0.3568,60.54523607,-2.241830287,,,
0.3569,60.54143041,-2.242491827,,,
0.357,60.53851456,-2.243048404,,,
0.3571,60.53656696,-2.243540335,,,
0.3572,60.53540167,-2.244047478,,,
0.3573,60.53468336,-2.244636834,,,
0.3574,60.53413563,-2.245305945,,,
0.3575,60.53371103,-2.245963042,,,
0.3576,60.53361079,-2.246465109,,,
0.3577,60.53413864,-2.246696586,,,
0.3578,60.53548306,-2.246640537,,,
0.3579,60.53757228,-2.246393967,,,
0.358,60.54010038,-2.246112481,,,
0.3581,60.54270971,-2.245917223,,,
0.3582,60.54520917,-2.245826571,,,
0.3583,60.54768028,-2.245762871,,,
0.3584,60.55039495,-2.245634627,,,
0.3585,60.55359473,-2.245439849,,,
0.3586,60.55727662,-2.245315632,,,
0.3587,60.56113186,-2.245489383,,,
0.3588,60.56468718,-2.24615192,,,
0.3589,60.56756649,-2.247330003,,,
0.359,60.56970942,-2.248844856,,,
0.3591,60.57140703,-2.250393059,,,
0.3592,60.57313006,-2.251707939,,,
0.3593,60.57525724,-2.252705248,,,
0.3594,60.57787133,-2.253523267,,,
0.3595,60.58075122,-2.254431559,,,
0.3596,60.58354754,-2.255665059,,,
0.3597,60.58602868,-2.257288164,,,
0.3598,60.58823287,-2.259174169,,,
0.3599,60.59043097,-2.261109633,,,
0.36,60.59293115,-2.262950784,,,
0.3601,60.59585878,-2.264724714,,,
0.3602,60.59905828,-2.266604465,,,
0.3603,60.60218078,-2.268770754,,,
0.3604,60.60490021,-2.27124979,,,
0.3605,60.60711868,-2.273835917,,,
0.3606,60.60903187,-2.276156183,,,
0.3607,60.61101744,-2.277844462,,,
0.3608,60.61342125,-2.278723172,,,
0.3609,60.6163754,-2.27888507,,,
0.361,60.61975331,-2.278629099,,,
0.3611,60.62327493,-2.278293493,,,
0.3612,60.62668189,-2.278089689,,,
0.3613,60.62986771,-2.278034386,,,
0.3614,60.63288741,-2.278010217,,,
0.3615,60.6358622,-2.277902909,,,
0.3616,60.63884897,-2.277717431,,,
0.3617,60.64177278,-2.277594914,,,
0.3618,60.64446055,-2.277721167,,,
0.3619,60.64674429,-2.278190268,,,
0.362,60.6485595,-2.278915645,,,
0.3621,60.64997407,-2.279649497,,,
0.3622,60.65113551,-2.280101847,,,
0.3623,60.65217909,-2.280088202,,,
0.3624,60.65315972,-2.279618384,,,
0.3625,60.65404553,-2.278877637,,,
0.3626,60.65476402,-2.278118519,,,
0.3627,60.65525802,-2.277534073,,,
0.3628,60.65551078,-2.277187176,,,
0.3629,60.65553034,-2.277028701,,,
0.363,60.65531812,-2.276978944,,,
0.3631,60.65485595,-2.277010252,,,
0.3632,60.65412627,-2.277175071,,,
0.3633,60.6531472,-2.277565253,,,
0.3634,60.65198794,-2.27823599,,,
0.3635,60.65074251,-2.279149521,,,
0.3636,60.64947392,-2.280177709,,,
0.3637,60.64816789,-2.281162098,,,
0.3638,60.64673378,-2.281992903,,,
0.3639,60.64505836,-2.282658017,,,
0.364,60.6430783,-2.283234777,,,
0.3641,60.64082057,-2.283834809,,,
0.3642,60.63838011,-2.284540091,,,
0.3643,60.63584944,-2.285368824,,,
0.3644,60.63325124,-2.286285616,,,
0.3645,60.63052559,-2.287240398,,,
0.3646,60.6275843,-2.28820464,,,
0.3647,60.62439971,-2.289180596,,,
0.3648,60.62105223,-2.290181902,,,
0.3649,60.61770441,-2.291204879,,,
0.365,60.6145052,-2.292214676,,,
0.3651,60.61148695,-2.29315721,,,
0.3652,60.60852718,-2.293987949,,,
0.3653,60.60540691,-2.294696633,,,
0.3654,60.60193265,-2.295311015,,,
0.3655,60.59804422,-2.29587874,,,
0.3656,60.59383829,-2.296441681,,,
0.3657,60.58949448,-2.297020339,,,
0.3658,60.58515851,-2.297615848,,,
0.3659,60.58086684,-2.298222912,,,
0.366,60.57656751,-2.298840061,,,
0.3661,60.57222046,-2.299468664,,,
0.3662,60.567906,-2.300104114,,,
0.3663,60.56384928,-2.300730757,,,
0.3664,60.56033228,-2.301329075,,,
0.3665,60.55754655,-2.301891769,,,
0.3666,60.55548142,-2.302434862,,,
0.3667,60.55392975,-2.302990725,,,
0.3668,60.55261603,-2.303583265,,,
0.3669,60.55136753,-2.304201788,,,
0.367,60.55021563,-2.304795492,,,
0.3671,60.54935735,-2.305298395,,,
0.3672,60.5490007,-2.305672,,,
0.3673,60.54919787,-2.30593688,,,
0.3674,60.54978217,-2.306168152,,,
0.3675,60.55045588,-2.306453605,,,
0.3676,60.55097316,-2.306841778,,,
0.3677,60.55129283,-2.30731902,,,
0.3678,60.55159149,-2.30783743,,,
0.3679,60.55211962,-2.308378751,,,
0.368,60.55299271,-2.309008549,,,
0.3681,60.55406008,-2.309874353,,,
0.3682,60.55494938,-2.31113541,,,
0.3683,60.55527174,-2.312860277,,,
0.3684,60.5548634,-2.314958124,,,
0.3685,60.55390929,-2.317195589,,,
0.3686,60.55286484,-2.319298602,,,
0.3687,60.55222083,-2.321081947,,,
0.3688,60.55225721,-2.322527567,,,
0.3689,60.55293881,-2.323761818,,,
0.369,60.55401354,-2.324945294,,,
0.3691,60.5552417,-2.326146878,,,
0.3692,60.55660014,-2.32728689,,,
0.3693,60.55832266,-2.328190272,,,
0.3694,60.56074748,-2.328716648,,,
0.3695,60.56407173,-2.328879531,,,
0.3696,60.56817655,-2.328869631,,,
0.3697,60.57264213,-2.328957418,,,
0.3698,60.57694962,-2.329330548,,,
0.3699,60.58075023,-2.329969607,,,
0.37,60.58403199,-2.330646737,,,
0.3701,60.58708206,-2.331055518,,,
0.3702,60.59027899,-2.330996227,,,
0.3703,60.59384489,-2.330503471,,,
0.3704,60.59771274,-2.329837471,,,
0.3705,60.60158329,-2.329344485,,,
0.3706,60.60512395,-2.329273058,,,
0.3707,60.60817499,-2.329658808,,,
0.3708,60.61083202,-2.330344239,,,
0.3709,60.61336046,-2.331112249,,,
0.371,60.61600836,-2.331840085,,,
0.3711,60.6188454,-2.332570674,,,
0.3712,60.62173079,-2.333455469,,,
0.3713,60.62442329,-2.334609152,,,
0.3714,60.62675404,-2.335975432,,,
0.3715,60.62874684,-2.337296867,,,
0.3716,60.63061141,-2.338215311,,,
0.3717,60.63262008,-2.338446566,,,
0.3718,60.63495569,-2.337925912,,,
0.3719,60.63761786,-2.336839395,,,
0.372,60.64044348,-2.335526575,,,
0.3721,60.64320993,-2.334317899,,,
0.3722,60.64574768,-2.333404476,,,
0.3723,60.6479936,-2.33281003,,,
0.3724,60.64996587,-2.332465873,,,
0.3725,60.65169622,-2.332325886,,,
0.3726,60.65317731,-2.332439282,,,
0.3727,60.65436171,-2.332933559,,,
0.3728,60.6552044,-2.33392325,,,
0.3729,60.6557078,-2.335409421,,,
0.373,60.65593067,-2.337239285,,,
0.3731,60.65595374,-2.339154966,,,
0.3732,60.65583001,-2.340903346,,,
0.3733,60.65555863,-2.342341695,,,
0.3734,60.65510059,-2.34347872,,,
0.3735,60.65441994,-2.344433121,,,
0.3736,60.6535139,-2.345342783,,,
0.3737,60.65240582,-2.346283944,,,
0.3738,60.65110722,-2.347246187,,,
0.3739,60.64958361,-2.348168506,,,
0.374,60.64775955,-2.349002524,,,
0.3741,60.6455685,-2.349755934,,,
0.3742,60.64301555,-2.350488223,,,
0.3743,60.64020406,-2.351266381,,,
0.3744,60.6372985,-2.352115315,,,
0.3745,60.63443992,-2.352998552,,,
0.3746,60.63166833,-2.353841561,,,
0.3747,60.62890536,-2.354580243,,,
0.3748,60.62601746,-2.355201376,,,
0.3749,60.62291449,-2.355749377,,,
0.375,60.61962168,-2.356297966,,,
0.3751,60.61627407,-2.356908252,,,
0.3752,60.6130353,-2.357600869,,,
0.3753,60.60999748,-2.358356664,,,
0.3754,60.60713299,-2.359139573,,,
0.3755,60.60433295,-2.359921888,,,
0.3756,60.60150495,-2.360694452,,,
0.3757,60.59865727,-2.36145874,,,
0.3758,60.59590387,-2.362212263,,,
0.3759,60.59337876,-2.362942306,,,
0.376,60.59111587,-2.363633951,,,
0.3761,60.58897994,-2.364285039,,,
0.3762,60.58670464,-2.364914204,,,
0.3763,60.58402244,-2.365553814,,,
0.3764,60.58080588,-2.366232502,,,
0.3765,60.5771283,-2.366961155,,,
0.3766,60.57320319,-2.367733534,,,
0.3767,60.56924862,-2.368540098,,,
0.3768,60.56536702,-2.369381726,,,
0.3769,60.56152584,-2.370269277,,,
0.377,60.55765531,-2.371206938,,,
0.3771,60.55378784,-2.372172996,,,
0.3772,60.55013308,-2.373117602,,,
0.3773,60.54702157,-2.37398631,,,
0.3774,60.54474077,-2.374757264,,,
0.3775,60.5433674,-2.375464669,,,
0.3776,60.54271178,-2.376185233,,,
0.3777,60.54242162,-2.376988034,,,
0.3778,60.54218825,-2.377876986,,,
0.3779,60.54192571,-2.378766816,,,
0.378,60.54180562,-2.379516169,,,
0.3781,60.54212269,-2.380003822,,,
0.3782,60.54307761,-2.380201784,,,
0.3783,60.54462135,-2.380195966,,,
0.3784,60.54646626,-2.380136176,,,
0.3785,60.54825939,-2.380144508,,,
0.3786,60.54980377,-2.38024316,,,
0.3787,60.55117761,-2.380354223,,,
0.3788,60.55266671,-2.380376626,,,
0.3789,60.55454956,-2.380290008,,,
0.379,60.55687575,-2.380210922,,,
0.3791,60.55938796,-2.380352926,,,
0.3792,60.56164753,-2.380904904,,,
0.3793,60.56329105,-2.38190126,,,
0.3794,60.56425763,-2.383171527,,,
0.3795,60.56484118,-2.384411492,,,
0.3796,60.56553233,-2.385340545,,,
0.3797,60.56674803,-2.385852219,,,
0.3798,60.56861711,-2.386065439,,,
0.3799,60.57095131,-2.38624393,,,
0.38,60.57341096,-2.386633736,,,
0.3801,60.57575042,-2.387321379,,,
0.3802,60.57798312,-2.388202046,,,
0.3803,60.58036132,-2.389074962,,,
0.3804,60.58318823,-2.389799087,,,
0.3805,60.58659553,-2.390402203,,,
0.3806,60.59043182,-2.391067049,,,
0.3807,60.59433621,-2.391999553,,,
0.3808,60.59794891,-2.393263861,,,
0.3809,60.60112372,-2.394694212,,,
0.381,60.60400869,-2.395947279,,,
0.3811,60.60694859,-2.396670077,,,
0.3812,60.61027568,-2.396685065,,,
0.3813,60.61412102,-2.396082472,,,
0.3814,60.61835692,-2.395166959,,,
0.3815,60.62269223,-2.394295058,,,
0.3816,60.62684654,-2.393704462,,,
0.3817,60.63068795,-2.393435655,,,
0.3818,60.63425394,-2.393382925,,,
0.3819,60.63766355,-2.393428462,,,
0.382,60.6409832,-2.393563518,,,
0.3821,60.64415306,-2.393914794,,,
0.3822,60.64701198,-2.39466054,,,
0.3823,60.64939716,-2.395894926,,,
0.3824,60.65124549,-2.397532688,,,
0.3825,60.65262892,-2.399319149,,,
0.3826,60.65370665,-2.400943087,,,
0.3827,60.65463336,-2.402185568,,,
0.3828,60.65548635,-2.403016785,,,
0.3829,60.65625308,-2.403587206,,,
0.383,60.65687394,-2.404125597,,,
0.3831,60.65729889,-2.404811303,,,
0.3832,60.65751559,-2.405697201,,,
0.3833,60.65753638,-2.406720868,,,
0.3834,60.65736646,-2.407783218,,,
0.3835,60.65698857,-2.408834177,,,
0.3836,60.65638071,-2.409907149,,,
0.3837,60.6555516,-2.411083551,,,
0.3838,60.65455923,-2.412417299,,,
0.3839,60.65348844,-2.41387437,,,
0.384,60.65239667,-2.415329672,,,
0.3841,60.65126571,-2.416623778,,,
0.3842,60.64999854,-2.417643034,,,
0.3843,60.64847015,-2.418373114,,,
0.3844,60.64660107,-2.418895469,,,
0.3845,60.64440252,-2.419333906,,,
0.3846,60.64195977,-2.4197885,,,
0.3847,60.63936429,-2.420297125,,,
0.3848,60.63664408,-2.420841894,,,
0.3849,60.6337455,-2.421386868,,,
0.385,60.63058363,-2.421915661,,,
0.3851,60.62712655,-2.422442938,,,
0.3852,60.62345509,-2.422996206,,,
0.3853,60.61973816,-2.423586284,,,
0.3854,60.61614173,-2.4241912,,,
0.3855,60.61272304,-2.424766059,,,
0.3856,60.60938459,-2.425271217,,,
0.3857,60.60592439,-2.425698087,,,
0.3858,60.60215486,-2.426074741,,,
0.3859,60.59801436,-2.426449035,,,
0.386,60.59359846,-2.426862848,,,
0.3861,60.58909228,-2.427335343,,,
0.3862,60.58465363,-2.427863879,,,
0.3863,60.58033115,-2.428436892,,,
0.3864,60.57607668,-2.429045194,,,
0.3865,60.57184103,-2.429682361,,,
0.3866,60.56768641,-2.430336576,,,
0.3867,60.56381863,-2.430985112,,,
0.3868,60.56050857,-2.431600629,,,
0.3869,60.55794671,-2.432167079,,,
0.387,60.55612511,-2.432692031,,,
0.3871,60.55483261,-2.433201796,,,
0.3872,60.55377564,-2.433718096,,,
0.3873,60.55275074,-2.434231463,,,
0.3874,60.55175592,-2.434693334,,,
0.3875,60.55096486,-2.435038291,,,
0.3876,60.55057908,-2.435225822,,,
0.3877,60.55065794,-2.435273735,,,
0.3878,60.55104439,-2.435257072,,,
0.3879,60.55144166,-2.435268697,,,
0.388,60.55159294,-2.435366632,,,
0.3881,60.55144171,-2.435547139,,,
0.3882,60.55115834,-2.435767996,,,
0.3883,60.55100673,-2.436010456,,,
0.3884,60.55113508,-2.436335989,,,
0.3885,60.55143318,-2.43689009,,,
0.3886,60.55156098,-2.43783688,,,
0.3887,60.55114357,-2.43925688,,,
0.3888,60.55001507,-2.441072913,,,
0.3889,60.54835556,-2.443059007,,,
0.389,60.54662865,-2.444936922,,,
0.3891,60.54535382,-2.446506815,,,
0.3892,60.54485427,-2.44773281,,,
0.3893,60.54513661,-2.448729346,,,
0.3894,60.5459729,-2.449656242,,,
0.3895,60.54712389,-2.450590702,,,
0.3896,60.54855083,-2.451462464,,,
0.3897,60.55047182,-2.452098485,,,
0.3898,60.5532229,-2.452350058,,,
0.3899,60.55701451,-2.452217052,,,
0.39,60.56174536,-2.451881335,,,
0.3901,60.56700037,-2.451617996,,,
0.3902,60.57224171,-2.45163401,,,
0.3903,60.57707611,-2.451936472,,,
0.3904,60.58143843,-2.45231937,,,
0.3905,60.58557381,-2.452484712,,,
0.3906,60.58983783,-2.452227654,,,
0.3907,60.59444763,-2.451572704,,,
0.3908,60.59933603,-2.450776756,,,
0.3909,60.60419376,-2.450196978,,,
0.391,60.60866171,-2.450105455,,,
0.3911,60.61254296,-2.450564286,,,
0.3912,60.6158992,-2.451433754,,,
0.3913,60.61897824,-2.452499403,,,
0.3914,60.62203077,-2.453628551,,,
0.3915,60.62514231,-2.454851052,,,
0.3916,60.62818852,-2.456312014,,,
0.3917,60.63093547,-2.458130219,,,
0.3918,60.63321064,-2.460258899,,,
0.3919,60.63503388,-2.462444987,,,
0.392,60.63661858,-2.46432018,,,
0.3921,60.63825599,-2.465573478,,,
0.3922,60.64015856,-2.466103427,,,
0.3923,60.64236022,-2.466060985,,,
0.3924,60.64472623,-2.465761853,,,
0.3925,60.6470516,-2.465525979,,,
0.3926,60.6491754,-2.465541526,,,
0.3927,60.65103988,-2.465827567,,,
0.3928,60.65267056,-2.4663027,,,
0.3929,60.65410927,-2.466900624,,,
0.393,60.65535816,-2.467649631,,,
0.3931,60.65637412,-2.468663633,,,
0.3932,60.65710902,-2.470054856,,,
0.3933,60.65755642,-2.471830715,,,
0.3934,60.65776446,-2.473846301,,,
0.3935,60.65780452,-2.475846354,,,
0.3936,60.65772175,-2.477573038,,,
0.3937,60.65750648,-2.478875367,,,
0.3938,60.65710739,-2.479757252,,,
0.3939,60.65647261,-2.480341707,,,
0.394,60.6555828,-2.480780983,,,
0.3941,60.65444788,-2.481171813,,,
0.3942,60.65307106,-2.481524508,,,
0.3943,60.65141328,-2.481794826,,,
0.3944,60.64939479,-2.481946776,,,
0.3945,60.64694253,-2.481998863,,,
0.3946,60.6440538,-2.482023273,,,
0.3947,60.64082752,-2.482103063,,,
0.3948,60.63743209,-2.482281022,,,
0.3949,60.63402283,-2.482536896,,,
0.395,60.63066113,-2.482807521,,,
0.3951,60.62729002,-2.483034299,,,
0.3952,60.6237931,-2.483205161,,,
0.3953,60.6200896,-2.483364128,,,
0.3954,60.61621149,-2.483585134,,,
0.3955,60.61230414,-2.483930349,,,
0.3956,60.60854906,-2.48442077,,,
0.3957,60.60506192,-2.485034925,,,
0.3958,60.60183755,-2.48573079,,,
0.3959,60.59878109,-2.48647175,,,
0.396,60.59580269,-2.487238555,,,
0.3961,60.5929055,-2.48802296,,,
0.3962,60.59019814,-2.488813543,,,
0.3963,60.58781531,-2.489588807,,,
0.3964,60.58579731,-2.49032447,,,
0.3965,60.5840142,-2.491008602,,,
0.3966,60.58219488,-2.491650936,,,
0.3967,60.58005215,-2.492277345,,,
0.3968,60.57742718,-2.492913055,,,
