Time/s,A/V
0.7977,-72.012307136801482
0.7978,-71.378899753399565
0.7979,-70.257216114272765
0.7980,-68.323114092092979
0.7981,-65.477332062121704
0.7982,-61.879836949562552
0.7983,-57.891820079734181
0.7984,-53.947380190713780
0.7985,-50.403618837327890
0.7986,-47.425345933543802
0.7987,-44.946053983148730
0.7988,-42.716343278078810
0.7989,-40.416964751117320
0.7990,-37.789692390885314
0.7991,-34.734592819610377
0.7992,-31.338141214057533
0.7993,-27.825906955523195
0.7994,-24.463850747592044
0.7995,-21.451293873425154
0.7996,-18.849094662717842
0.7997,-16.569192898264848
0.7998,-14.424545297351679
0.7999,-12.213411782833269
0.8000,-9.799433517724230
0.8001,-7.153676372798571
0.8002,-4.343920951056431
0.8003,-1.480981072833601
0.8004,1.349286872781897
0.8005,4.134548420187254
0.8006,6.941964951162388
0.8007,9.879433284279376
0.8008,13.031618109848671
0.8009,16.402651412815896
0.8010,19.894717970562468
0.8011,23.335246404970324
0.8012,26.542563662803250
0.8013,29.401118589139976
0.8014,31.911503660989680
0.8015,34.190584473340181
0.8016,36.418987092939219
0.8017,38.757401915519168
0.8018,41.268715042721155
0.8019,43.882462716722785
0.8020,46.421025722476024
0.8021,48.680198230213072
0.8022,50.531710063202837
0.8023,52.003093832416162
0.8024,53.296948409775716
0.8025,54.735205364995714
0.8026,56.645145591015499
0.8027,59.229721835896903
0.8028,62.474082657172225
0.8029,66.128474781425894
0.8030,69.778989631763139
0.8031,72.983148665041341
0.8032,75.420974920759690
0.8033,77.004816720528780
0.8034,77.906068934252389
0.8035,78.488396054337770
0.8036,79.172699558015296
0.8037,80.284796470459483
0.8038,81.942517315367752
0.8039,84.022693246452775
0.8040,86.217081292305608
0.8041,88.152387252675624
0.8042,89.526568457292498
0.8043,90.210153833523847
0.8044,90.277905110772210
0.8045,89.965190020706871
0.8046,89.572678462966834
0.8047,89.360652667443873
0.8048,89.473934193266814
0.8049,89.921546583985503
0.8050,90.609986818745980
0.8051,91.406676174031119
0.8052,92.200207700234117
0.8053,92.929923591509521
0.8054,93.575466615937970
0.8055,94.118259879666013
0.8056,94.501236102463906
0.8057,94.613873201815409
0.8058,94.316454518784042
0.8059,93.496731052515926
0.8060,92.133736128575890
0.8061,90.336424612096522
0.8062,88.333062931244882
0.8063,86.407870636465418
0.8064,84.805474205123417
0.8065,83.640438756802368
0.8066,82.850458704129025
0.8067,82.216180983496429
0.8068,81.443996691359857
0.8069,80.281469355890849
0.8070,78.619858926399175
0.8071,76.541459112257925
0.8072,74.290555075334822
0.8073,72.177485614346324
0.8074,70.453008691357979
0.8075,69.203276237918388
0.8076,68.308421590641402
0.8077,67.482651937236085
0.8078,66.380883112306918
0.8079,64.729789430478377
0.8080,62.430912396968523
0.8081,59.594532235784250
0.8082,56.490950202803695
0.8083,53.439267355374845
0.8084,50.678990475695592
0.8085,48.276522359392793
0.8086,46.104102084544131
