Time/s,A/V
0.5867,-4.064276390484364
0.5868,0.278863583882986
0.5869,4.678660299124954
0.5870,8.502294694875738
0.5871,11.487275985782121
0.5872,13.830593623706173
0.5873,16.001792523466335
0.5874,18.414805198957779
0.5875,21.174334660241335
0.5876,24.053312977456972
0.5877,26.701153400220399
0.5878,28.932033846908581
0.5879,30.895017317846673
0.5880,33.010966008880274
0.5881,35.717362179959139
0.5882,39.188026957133658
0.5883,43.209346050804506
0.5884,47.291205391053282
0.5885,50.939390677514965
0.5886,53.916045617162148
0.5887,56.329241810641406
0.5888,58.508782478863083
0.5889,60.764180764978889
0.5890,63.190932782930894
0.5891,65.649138461727404
0.5892,67.915898533701181
0.5893,69.893964502523701
0.5894,71.723548499966896
0.5895,73.714192604369700
0.5896,76.139972847838493
0.5897,79.037526256316852
0.5898,82.147112640022499
0.5899,85.041842904561733
0.5900,87.363845039001063
0.5901,89.014091294803748
0.5902,90.173727768708872
0.5903,91.148142167738584
0.5904,92.144038479932561
0.5905,93.133711251103790
0.5906,93.899319177743749
0.5907,94.224430359942573
0.5908,94.095779264176940
0.5909,93.767112358318997
0.5910,93.628850926821457
0.5911,93.961611521227638
0.5912,94.737459069277747
0.5913,95.609688136249446
0.5914,96.111674577689783
0.5915,95.945792489255282
0.5916,95.177890115079123
0.5917,94.207869705444168
0.5918,93.529730749921498
0.5919,93.432669975023643
0.5920,93.836562817502553
0.5921,94.370075946407383
0.5922,94.640849678809204
0.5923,94.518043139984897
0.5924,94.234564612609205
0.5925,94.231435553389701
0.5926,94.837456867133341
0.5927,95.992360570688447
0.5928,97.203142877841586
0.5929,97.779026546563799
0.5930,97.210919392869613
0.5931,95.462369769810039
0.5932,92.987419499861190
0.5933,90.458987842919157
0.5934,88.373822804067501
0.5935,86.779622551532512
0.5936,85.293807472074775
0.5937,83.398184824753272
0.5938,80.816934363357916
0.5939,77.730724466788033
0.5940,74.683966033520832
0.5941,72.240086480919032
0.5942,70.605002133624367
0.5943,69.464786768426492
0.5944,68.151269350842043
0.5945,66.041551226172388
0.5946,62.946116735120022
0.5947,59.242542740600818
0.5948,55.667897500001274
0.5949,52.895005915441693
0.5950,51.152004673774307
0.5951,50.116142466547558
0.5952,49.139767421505105
0.5953,47.658604999626633
0.5954,45.521233866309785
0.5955,43.033758597466893
0.5956,40.698829751428548
0.5957,38.824752855891496
0.5958,37.263271911776343
0.5959,35.451610487347821
0.5960,32.739195590331029
0.5961,28.796840169264222
0.5962,23.851923665037972
0.5963,18.600884919064491
0.5964,13.850834855813488
0.5965,10.108120641668728
0.5966,7.359428112119707
0.5967,5.165516513546327
0.5968,2.990925063634820
0.5969,0.550357557530226
0.5970,-2.047566364138413
0.5971,-4.439754347163450
0.5972,-6.326192499892388
0.5973,-7.747550804764922
0.5974,-9.134968793644076
0.5975,-11.094900399164871
0.5976,-14.064032891551854
0.5977,-18.052108501208487
0.5978,-22.632850399377730
0.5979,-27.184988004278221
0.5980,-31.229791789897117
0.5981,-34.657451721626487
0.5982,-37.713343027428166
0.5983,-40.772098425972850
0.5984,-44.059408968777198
0.5985,-47.504899767190082
0.5986,-50.813394987937194
0.5987,-53.693275743462571
0.5988,-56.078381223046911
0.5989,-58.189604410945854
0.5990,-60.394241831356560
0.5991,-62.958500044573235
0.5992,-65.859651384819315
0.5993,-68.783346710800942
0.5994,-71.307883749659297
0.5995,-73.154407727748605
0.5996,-74.341525920985561
0.5997,-75.149883003774846
0.5998,-75.930052371262704
0.5999,-76.889123614535478
0.6000,-77.999774484022296
0.6001,-79.086494284419388
0.6002,-80.018934885006090
0.6003,-80.867626096815670
0.6004,-81.903628086328865
0.6005,-83.433224188268255
0.6006,-85.576609150846494
0.6007,-88.144442280195193
0.6008,-90.705697942159432
0.6009,-92.813503061218640
0.6010,-94.247582004999373
0.6011,-95.116509916178174
0.6012,-95.752855999504675
0.6013,-96.471101069332633
0.6014,-97.350597212090264
0.6015,-98.190480051655769
0.6016,-98.668339539513212
0.6017,-98.595106823062153
0.6018,-98.088767772341726
0.6019,-97.538531054975266
0.6020,-97.369616599921812
0.6021,-97.756399087494117
0.6022,-98.475506029188253
0.6023,-99.007581565007101
0.6024,-98.837221203839860
0.6025,-97.767912242954864
0.6026,-96.051287096725048
0.6027,-94.242984717493144
0.6028,-92.870892983600712
0.6029,-92.123873187498944
0.6030,-91.759199107730595
0.6031,-91.288250957048959
0.6032,-90.320032823236232
0.6033,-88.837236865422369
0.6034,-87.219793741184006
0.6035,-85.993026367584235
0.6036,-85.458649665949054
0.6037,-85.449384989795917
0.6038,-85.375864760059628
0.6039,-84.550827084196257
0.6040,-82.596442373236584
0.6041,-79.681440377457889
0.6042,-76.435883119061430
0.6043,-73.591073106233452
0.6044,-71.564367959034371
0.6045,-70.243708576242184
0.6046,-69.101064271465930
0.6047,-67.556620776444362
0.6048,-65.357893561375647
0.6049,-62.730498597730296
0.6050,-60.205115606114511
0.6051,-58.234222956265931
0.6052,-56.849039558176472
0.6053,-55.583999741257152
0.6054,-53.727046092910030
0.6055,-50.746182720178425
0.6056,-46.628189947737987
0.6057,-41.917153130014611
0.6058,-37.425991271290293
0.6059,-33.796297995125663
0.6060,-31.173285916365533
0.6061,-29.186864382539532
0.6062,-27.236325866802538
0.6063,-24.888059708473122
0.6064,-22.131469061602768
0.6065,-19.336247528873432
0.6066,-16.949485497316605
0.6067,-15.138050671669001
0.6068,-13.614522190324987
0.6069,-11.764708886101786
