1PV_P_Bus1,2PV_P_Bus2,3PV_P_Bus3,1PV_Q_Bus1,2PV_Q_Bus2,3PV_Q_Bus3,1Line_Ps_FB1_TB2,2Line_Ps_FB1_TB3,3Line_Ps_FB2_TB4,4Line_Ps_FB3_TB4,1Line_Qs_FB1_TB2,2Line_Qs_FB1_TB3,3Line_Qs_FB2_TB4,4Line_Qs_FB3_TB4,Vm_Bus1,Vm_Bus2,Vm_Bus3,Vm_Bus4,Va_Bus1,Va_Bus2,Va_Bus3,Va_Bus4,1PV_Pmax_Bus1,2PV_Pmax_Bus2,3PV_Pmax_Bus3,Margin
97.113,159.28,61.902,-43.372,56.683,150.52,2.4606,62.647,53.693,-2.7393,-2.2154,-53.466,-4.3791,26.776,0.97786,0.97875,0.99333,0.97632,0,-0.0015295,-0.028096,-0.022774,459.11,333.97,301.62,2.4229
15.464,186.52,24.204,-141.9,94.49,155.39,-47.485,39.845,62.305,-26.195,-54.581,-95.379,-0.16303,12.703,0.99051,1.0227,1.0229,1.0182,0,0.018179,-0.021645,-0.0040919,305.86,306.43,226.83,2.7161
176.63,172.48,183.52,-36.321,96.261,239.95,56.773,66.239,48.464,36.804,7.1286,-70.16,-1.1677,45.439,0.9868,0.97729,1.0081,0.97403,0,-0.028924,-0.030029,-0.047956,378.36,364.89,308.53,0.96964
50.126,52.096,152.25,130.98,-33.655,26.722,37.156,-12.794,2.7778,37.889,72.077,50.233,-7.6894,23.362,1.0242,0.9842,1.0067,0.9869,0,-0.01135,0.0082454,-0.013003,419.91,305.05,372.18,3.3044
15.729,17.53,216.88,-166.64,203.61,91.556,46.832,-56.883,-20.574,60.506,-113.39,-64.902,43.036,-27.21,0.97352,1.0261,1.0023,1.0119,0,-0.035106,0.01673,-0.024646,267.88,310.85,366.76,2.802
6.2853,81.799,152.13,64.15,27.248,22.143,9.4842,-27.293,9.6834,28.761,24.142,33.296,9.247,5.1369,0.98862,0.97522,0.97807,0.97094,0,-0.0024268,0.013066,-0.0055033,248.49,364.33,259.18,2.6238
203.64,242.63,23.327,-5.6342,165.83,104.22,12.002,144.09,95.374,-20.218,-32.653,2.7155,41.437,-2.9895,0.99335,1.0086,0.98145,0.98602,0,-0.0093306,-0.054796,-0.041905,501.15,372.62,176.01,1.2272
132.17,11.349,124.57,-71.53,70.769,135.96,77.395,27.58,-2.2928,45.127,-21.65,-60.417,-0.28918,17.683,0.97054,0.97375,0.99139,0.97404,0,-0.043599,-0.015341,-0.042723,522.39,339.04,319.34,3.3865
212.89,128.72,192.51,46.648,52.056,204.24,87.564,71.402,34.88,50.607,48.021,-29.029,-6.1228,50.836,1.0064,0.97299,1.0119,0.97266,0,-0.040118,-0.028207,-0.05431,588.42,337.08,351.12,1.3766
181.72,15.94,14.487,-75.038,106.08,69.032,73.22,86.715,17.133,16.61,-49.391,-33.436,19.17,-8.2456,0.98735,1.005,0.9934,0.99656,0,-0.04223,-0.035433,-0.047167,470.41,228.96,274.41,3.5835
20.061,140.2,2.6847,8.6983,65.651,-8.1082,-35.83,39.496,49,-22.873,-17.456,24.076,21.946,-15.042,0.98783,1.0003,0.9757,0.98846,0,0.016488,-0.013382,-0.00029268,373.8,257.28,319.58,4.8231
77.179,69.338,40.38,-7.365,39.589,47.685,18.506,39.923,24.331,5.5648,-3.7596,-6.9499,4.9077,3.9391,0.97974,0.97977,0.97935,0.97605,0,-0.010111,-0.016018,-0.019193,443.07,177.7,385.09,4.3417
57.394,6.406,91.32,48.1,-51.249,63.412,41.321,0.41031,-5.0149,29.855,51.825,-5.2178,-24.196,29.872,1.0184,0.98815,1.0203,0.9976,0,-0.015489,-0.00052103,-0.015425,380.97,398.2,310.65,6.0213
20.277,244.19,279.45,-46.366,222.18,128.35,-8.8505,-25.382,50.368,36.792,-60.359,-12.014,54.323,-8.9826,0.97564,1.0073,0.98214,0.9832,0,-0.0016685,0.0089191,-0.0165,491.14,381.71,388.84,1.3059
90.157,40.159,27.972,139.14,24.087,-97.809,30.503,43.376,17.165,8.0294,28.953,106.71,28.463,-22.575,1.0226,1.0051,0.97966,0.99324,0,-0.012109,-0.0081697,-0.01638,522.28,183.18,153.73,4.4124
7.3142,82.225,202.07,9.1587,154.78,-17.369,20.609,-42.623,3.8413,42.926,-47.985,46.916,53.749,-33.887,1.0072,1.029,0.99295,1.0091,0,-0.014699,0.019349,-0.012219,186.49,383.85,312.51,2.0318
55.72,80.697,32.625,39.731,-28.321,56.92,4.1305,34.599,27.368,-0.31243,39.592,-1.9567,-16.013,23.001,1.0053,0.98474,1.0034,0.98872,0,0.0019391,-0.012904,-0.0097426,475.89,293.82,389.36,5.8235
47.989,59.84,221.72,-119,128.38,162.6,48.018,-33.373,-3.9504,56.651,-54.127,-78.917,12.79,10.372,0.98569,1.0083,1.0175,1.0038,0,-0.029858,0.0065151,-0.027464,215.01,274.14,375.31,1.6254
318.47,128.71,84.196,-98.036,206.88,200.36,108.56,155.31,57.056,27.511,-64.863,-66.254,35.099,8.0165,0.98963,1.0114,1.0028,0.99414,0,-0.061246,-0.063231,-0.079754,524.16,372.33,201.74,1.0628
267.35,230.44,47.21,-29.468,219.39,125.83,47.813,164.07,93.438,-6.3557,-55.872,-4.9407,54.78,-8.774,0.98515,1.0086,0.97455,0.98111,0,-0.029936,-0.063994,-0.060939,559.63,381.59,231.56,1.1439
9.0471,194.3,190.26,-27.142,150.9,84.122,-16.96,-13.403,43.471,19.575,-39.218,-3.8582,36.812,-7.2694,0.98939,1.0109,0.99185,0.99401,0,0.0045828,0.0047876,-0.00878,443.04,309.47,345.69,1.7742
106.18,4.4311,165.33,77.418,60.784,-0.45139,78.711,-0.42093,-10.583,54.749,13.787,53.707,24.128,-6.0247,1.0194,1.0047,0.99965,0.9965,0,-0.037376,0.0040802,-0.031649,456.87,397.14,270.02,3.0659
76.059,75.538,55.36,102.31,-87.999,81.312,18.802,36.225,23.945,9.1605,89.791,6.5722,-35.138,46.429,1.0237,0.97643,1.0187,0.98795,0,-0.00040086,-0.012452,-0.012348,444.38,384.46,313.9,4.5211
65.82,142.12,172.63,95.093,5.0211,99.679,19.031,8.5901,31.777,29.157,61.202,18.61,-5.89,34.021,1.0298,0.99739,1.0224,0.99721,0,-0.0033158,-0.0017179,-0.015642,324.24,385,280.05,1.5934
43.469,199.77,67.932,93.547,-77.773,148.18,-31.869,43.823,62.097,-12.182,97.551,-17.12,-40.29,63.199,1.0189,0.97264,1.022,0.98325,0,0.026157,-0.016881,-0.0011385,246.48,367.9,398.25,2.2651
20.397,269.47,234.91,-73.538,75.602,294.05,-27.189,-5.2011,64.277,19.829,9.8164,-109.56,-17.324,61.412,0.97443,0.97215,1.0158,0.97386,0,0.015512,-0.0062921,-0.011109,348.3,393.44,369.85,1.1135
242.84,39.487,45.482,-172.64,161.58,191.61,96.921,111.75,25.337,26.606,-82.925,-109.65,15.061,7.0725,0.97889,1.0112,1.0116,1.0037,0,-0.057844,-0.050251,-0.066025,485.43,176.76,395.13,2.2254
397.45,54.096,80.766,50.694,175.22,91.243,164.88,177.32,38.428,46.106,-17.823,31.933,47.842,-4.1555,1.0087,1.0011,0.98349,0.9802,0,-0.084168,-0.064135,-0.095103,570.17,189.73,282.68,0.95768
21.94,96.32,92.647,194.02,-31.19,-62.284,-1.9449,2.196,22.874,10.651,77.045,109.09,8.8192,2.4414,1.0128,0.97381,0.97168,0.96867,0,0.0088885,0.0074295,0.00056494,214.1,286.02,313.07,2.8701
108.85,0.49314,89.667,88.21,27.209,-24.565,64.526,24.117,-2.5622,34.338,23.567,59.086,16.428,-6.0067,0.99519,0.9765,0.97098,0.97041,0,-0.031015,-0.0047278,-0.028718,387.27,212.79,364.3,3.8383
100.45,181.21,24.552,-59.346,116.08,99.866,-10.728,80.301,66.491,-17.48,-38.813,-32.391,20.654,0.41955,0.98649,1.0072,0.99264,0.99461,0,0.0014934,-0.032974,-0.021661,454.39,330.16,356.14,2.7127
101.24,151.45,27.823,-126.97,44.449,226.17,-0.92633,73.563,55.681,-10.866,-17.927,-121.03,-23.966,42.38,0.98998,0.99918,1.0292,1.004,0,-0.0013596,-0.035715,-0.023789,362.12,372.32,379.27,2.9762
273.76,43.86,235,21.316,209.1,91.528,151.08,66.404,7.0501,81.306,-37.631,26.847,58.1,-10.821,1.0003,1.004,0.98524,0.98171,0,-0.079677,-0.023036,-0.077946,431.01,296.21,344.27,0.94056
30.841,151.15,114.39,-11.778,57.256,99.902,-10.75,11.945,39.64,7.8257,0.41928,-21.515,4.0901,15.234,1.0081,1.009,1.0151,1.0045,0,0.0053678,-0.0059085,-0.0088806,400.99,266.05,304.95,2.2624
179.2,222.71,127.39,210.18,82.282,10.26,29.992,95.448,73.17,11.354,62.545,118.5,40.218,3.7006,1.0228,0.98835,0.97139,0.96746,0,-0.0086989,-0.026853,-0.034033,565.52,373.19,348.9,1.4232
132.42,124.9,169.68,-126.99,148.65,210.23,51.094,38.143,31.04,37.176,-53.776,-93.609,12.885,19.396,0.99769,1.0195,1.0293,1.0125,0,-0.030662,-0.02061,-0.040918,317.79,357.71,303.18,1.289
167.26,5.5865,32.255,-205.54,84.365,223.48,72.951,72.584,9.4058,22.979,-65.11,-151.66,-16.821,26.72,0.97895,1.0047,1.0298,1.0102,0,-0.044083,-0.037999,-0.048765,339.46,291.82,230.36,3.2358
83.79,82.802,82.919,105.77,-4.3849,18.245,26.016,32.603,24.028,15.837,50.555,47.368,1.6688,13.293,1.0129,0.98465,0.99285,0.9822,0,-0.0080233,-0.0085504,-0.017136,367.29,362.03,351.9,3.3248
59.037,156.56,88.969,244.92,-35.992,-46.13,-7.1986,34.851,46.054,2.3635,102.68,126.57,8.6579,12.154,1.0232,0.97187,0.97332,0.965,0,0.014084,-0.003548,-0.0034954,542.43,281.96,262.64,2.5629
282.92,75.443,101.59,-7.1191,58.417,208.79,113.31,122.61,32.747,40.61,23.407,-56.265,-9.0293,45.404,1.0143,0.99106,1.0259,0.99199,0,-0.054482,-0.047878,-0.067557,599.21,257.34,252.52,1.4005
219.06,147.46,77.743,88.178,18.514,139.98,59.122,114.88,55.787,15.193,61.517,4.1318,-6.713,41.774,1.0184,0.98134,1.0084,0.97965,0,-0.023594,-0.041323,-0.045702,439.44,341.85,292.25,1.4127
79.605,15.163,117.38,64.461,3.8555,28.199,53.552,4.6749,-3.3967,37.335,33.146,26.001,0.23024,11.26,1.0051,0.98275,0.99502,0.98293,0,-0.023934,0.0001983,-0.022608,415.84,244.42,387.39,3.9217
129.14,39.739,166.53,-106.5,123.01,159.91,76.151,18.984,1.9843,51.604,-47.722,-73.662,11.827,11.857,0.9864,1.0029,1.0124,0.99835,0,-0.043681,-0.012567,-0.043539,340.29,206.8,338.69,1.6371
9.7257,76.99,85.462,-19.53,120.08,-29.624,-1.9688,-5.6243,16.494,11.105,-51.12,29.134,40.985,-33.489,0.99468,1.0205,0.98414,1.0042,0,-0.004112,0.0043547,-0.007119,461.93,294.47,242.53,4.7756
233.64,157.44,15.007,-154.58,141.04,243.24,48.937,142.84,69.086,-4.4777,-58.434,-120.37,4.2713,26.511,0.97535,1.0002,1.0098,0.99347,0,-0.031338,-0.063095,-0.056881,465.26,269.99,352.47,1.679
140.03,100.72,289.93,-42.881,258.45,87.643,89.25,-2.7501,9.5291,75.567,-79.776,9.2863,71.731,-26.253,0.97973,1.0112,0.9764,0.98366,0,-0.053565,0.0017927,-0.051755,399.08,367.16,391.58,1.1798
115.57,104.79,36.484,-57.733,8.4534,175.53,21.588,67.992,39.357,1.7284,12.24,-79.027,-24.921,40.979,0.9942,0.98575,1.0184,0.99217,0,-0.0098389,-0.030799,-0.026707,497.2,234,191.21,2.5716
72.964,151.13,166.11,124.65,126.43,-41.761,18.184,15.462,36.933,25.532,2.9047,104.64,55.701,-25.976,1.0187,1.0155,0.97851,0.99204,0,-0.0085748,0.0020515,-0.018093,527.85,301.27,393.05,2.1158
117.37,177.31,52.801,70.275,39.916,69.673,2.9532,79.466,62.233,-6.62,32.918,23.741,8.0825,16.694,1.0276,1.011,1.0131,1.0034,0,0.0017698,-0.026698,-0.02046,573.52,375.67,398.2,2.8563
139.91,9.3326,134.31,115.42,-3.2373,33.418,84.037,27.041,-3.0164,48.302,57.156,46.465,0.51989,18.556,1.0083,0.97051,0.98894,0.97055,0,-0.037384,-0.0066157,-0.036152,495.58,288.6,368.26,3.0556
155.85,25.278,150.8,-29.466,40.132,163.55,88.244,34.015,0.8094,52.293,11.66,-55.344,-10.974,34.743,1.0026,0.98767,1.0204,0.99174,0,-0.043735,-0.016399,-0.044877,463.91,216,399.44,2.2405
22.776,63.789,129.15,-104.9,143.89,60.184,16.884,-15.943,7.3115,27.163,-74.785,-36.288,31.279,-19.806,0.98244,1.0185,0.9973,1.0065,0,-0.016057,0.0032934,-0.016437,377.68,273.65,306.2,3.4282
124.45,171.76,160.38,-172.61,244.57,183.29,31.565,46.437,48.115,24.744,-109.28,-87.78,44.624,-8.9869,0.97172,1.0239,1.0014,1.0039,0,-0.027092,-0.024476,-0.04127,324.4,367.68,382.93,1.3532
48.051,137.4,16.809,-165.74,126.08,132.96,-19.997,47.249,48.784,-16.589,-79.575,-93.231,11.366,-1.6154,0.98539,1.0274,1.0166,1.0197,0,0.0020105,-0.024482,-0.014505,505.22,296.28,385.31,4.86
19.606,66.054,142.11,80.069,-45.333,70.601,17.774,-21.11,6.409,30.054,64.636,9.4162,-20.697,33.591,1.0248,0.99059,1.0229,0.99786,0,-0.0023887,0.0081605,-0.0063606,414.03,359,290.74,3.6586
72.987,126.73,211.98,136.27,7.9548,78.464,35.62,-4.0867,22.44,43.441,72.264,45.546,0.75036,31.092,1.0162,0.97596,0.9997,0.97396,0,-0.010735,0.0048366,-0.019458,280.53,317.31,368.05,1.3443
105.24,81.548,120.77,-96.262,144.12,109.26,43.627,30.544,20.619,28.523,-60.867,-47.65,25.918,-5.2034,0.97792,1.0045,0.99362,0.9933,0,-0.028647,-0.015347,-0.034399,286.93,289.84,244.82,1.6679
159.84,88.262,185.75,-148.94,190.26,199.1,77.55,38.146,18.462,50.773,-78.812,-92.839,26.344,6.9873,0.98379,1.0158,1.0155,1.0047,0,-0.047096,-0.021128,-0.051901,317.1,219.93,378.81,1.1091
64.897,247.3,106.52,164.74,-51.038,118.29,-30.225,52.689,74.653,-7.6173,111.92,32.167,-22.516,55.96,1.0297,0.97636,1.0141,0.97925,0,0.026404,-0.016474,-0.0043998,222.02,370.04,209.89,0.91734
38.683,250.48,68.356,168.66,15.709,7.8923,-50.172,52.585,78.837,-21.669,67.711,84.424,14.495,12.24,1.0217,0.99281,0.98652,0.98139,0,0.031676,-0.013166,0.0026825,312.37,371.74,241.19,1.5907
259.34,18.021,60.319,-31.361,97.003,117.84,114.05,110.58,17.444,36.277,-18.512,-30.859,13.023,10.879,0.98572,0.98351,0.98902,0.97724,0,-0.061256,-0.044565,-0.066997,591.4,246.17,238.72,2.1745
115.67,211.93,23.161,-45.54,134.6,97.719,-14.488,94.769,78.345,-22.169,-39.624,-21.168,28.408,-2.2081,0.97651,0.99827,0.97736,0.98169,0,0.0033819,-0.038599,-0.024199,450.54,352.79,154.53,1.7186
30.271,32.432,91.712,-100.2,111.36,48.45,21.888,-7.2758,1.8099,22.851,-64.946,-37.149,21.988,-16.938,0.99226,1.0226,1.0066,1.0145,0,-0.01734,-6.15E-05,-0.016409,205.21,355.26,348.31,4.8956
115.74,143.08,121.62,36.09,63.977,100.13,28.355,49.247,42.133,18.77,17.891,2.8511,10.014,18.239,1.0011,0.98909,0.99632,0.98212,0,-0.012606,-0.018155,-0.027973,435.61,301.46,354.49,1.8553
189.31,172.44,157.17,91.89,42.276,157.26,56.404,80.607,52.549,30.49,59.861,6.0601,-0.35161,43.181,1.0125,0.97637,1.0043,0.97248,0,-0.022635,-0.029046,-0.043251,554.66,345.96,345.23,1.388
110.55,187.35,12.308,156.09,21.951,-14.692,-12.334,91.3,69.859,-20.312,54.803,87.361,18.884,3.0255,1.0148,0.9884,0.97526,0.97594,0,0.011719,-0.027742,-0.013765,483.88,390.33,272.34,2.6918
145.35,40.144,61.63,51.121,-11.042,78.211,60.193,60.138,16.366,23.109,43.07,0.048879,-12.196,26.734,1.023,0.99537,1.0186,0.9987,0,-0.025519,-0.021468,-0.032557,299.08,204.74,263.39,2.1036
25.855,186.51,91.306,-70.012,69.75,154.06,-29.038,24.364,54.321,-5.708,-16.456,-64.74,-2.6013,23.27,0.98,0.99141,1.0025,0.9883,0,0.01335,-0.014135,-0.0074717,556.81,288.4,308.23,2.7682
108.82,90.494,103.54,1.8548,-3.4855,155.25,37.914,40.434,25.575,22.924,37.019,-46.301,-22.238,43.012,1.0026,0.9799,1.0167,0.98639,0,-0.01564,-0.018139,-0.027197,317.92,306.11,285.76,1.9997
95.153,66.146,51.718,168.83,13.313,-81.58,29.297,44.002,23.34,10.56,48.022,113.3,24.822,-13.502,1.0243,0.99735,0.97887,0.98628,0,-0.0097016,-0.0079055,-0.016647,454.96,201.27,300.55,3.4859
51.741,173.83,208.49,71.48,154.75,7.6478,11.386,-3.1591,37.764,31.798,-16.651,69.541,55.234,-21.305,1.0173,1.0244,0.99172,1.0013,0,-0.0071211,0.0063007,-0.016804,513.21,353.76,323.44,1.7269
135.71,80.031,181.98,-79.432,158.96,133.7,69.866,25.728,14.702,48.908,-53.262,-44.028,29.225,0.57777,0.99735,1.0171,1.0118,1.0052,0,-0.040027,-0.012735,-0.043247,350.13,229.88,362.79,1.3646
74.263,28.242,97.098,-86.714,82.214,92.732,42.473,11.618,2.8987,28.987,-40.62,-50.906,7.7401,1.9781,0.9865,1.0028,1.0047,0.99973,0,-0.025788,-0.0081873,-0.026288,569.35,349.94,386.67,5.5021
159.69,164.75,210.28,51.659,45.276,203.79,58.143,47.805,41.246,44.429,52.611,-27.203,-7.7175,52.548,1.0044,0.9715,1.0109,0.9713,0,-0.024583,-0.019512,-0.041453,474.8,397.98,370.98,1.3169
135.46,43.633,54.862,208.26,-10.837,-80.001,53.82,57.368,18.271,18.842,71.704,125.71,18.842,-5.4199,1.0269,0.98544,0.97582,0.9769,0,-0.019644,-0.011949,-0.025245,449.4,259.41,198.72,2.8844
74.792,26.271,57.329,-15.988,121.68,-42.754,35.286,23.489,7.7374,17.641,-53.188,35.251,43.281,-37.185,1.0047,1.0277,0.98981,1.0113,0,-0.02243,-0.0061446,-0.022096,319.88,180.01,375.42,4.5215
123.24,39.815,155.19,4.5148,147.17,12.037,72.374,18.781,4.0068,46.963,-41.011,33.128,46.589,-24.261,1.0104,1.0236,0.9967,1.0062,0,-0.039284,-0.0044863,-0.037361,579.51,227.22,372.78,2.6809
116.27,259.11,50.274,96.785,56.657,78.747,-24.504,97.875,90.054,-21.866,40.408,36.889,14.856,18.704,1.0262,1.0086,1.0055,0.99638,0,0.015877,-0.032625,-0.016361,515.62,367.68,158.25,1.4348
126.24,103.26,86.736,-34.637,143.62,53.159,38.407,55.991,34.159,16.428,-47.256,0.34014,37.412,-15.521,0.98496,1.0051,0.98059,0.98853,0,-0.024378,-0.021539,-0.034362,278.28,328.22,208.49,1.5735
6.839,282.38,24.109,-14.159,26.533,155.01,-82.128,57.27,93.782,-43.455,20.839,-48.604,-13.239,37.074,0.97798,0.9757,0.99203,0.97359,0,0.045597,-0.025693,0.0078257,162.56,396.76,271.01,1.6628
31.252,6.1637,189.84,23.569,-15.874,99.601,51.923,-43.575,-19.023,55.482,37.869,-20.718,-17.957,31.562,1.0084,0.98388,1.0192,0.99208,0,-0.022519,0.014271,-0.016641,443.89,219.99,303.83,3.2472
210.46,16.357,285.01,-86.447,239.27,146.08,143.47,14.787,-14.216,96.14,-79.638,-36.803,53.961,-9.973,0.97483,1.0009,0.98768,0.98168,0,-0.082446,-0.008561,-0.072972,561.21,379.14,392.17,1.6013
16.938,93.234,153.06,52.771,8.63,65.827,10.375,-19.813,14.152,27.995,35.047,9.813,-3.4143,20.022,0.99595,0.97693,0.99376,0.97715,0,-0.0017336,0.0081854,-0.0075146,308.05,254.27,395.38,2.6272
50.14,28.471,112.94,-93.748,5.6383,174.25,35.387,-4.6995,-0.95607,31.598,-2.0617,-96.795,-28.358,38.01,0.98027,0.97768,1.0167,0.9885,0,-0.018826,-0.0054821,-0.020645,255.83,363.73,319.33,3.9114
75.13,93.768,229.16,-37.156,132.39,115.52,50.692,-15.486,9.1996,54.571,-30.915,-22.616,26.023,3.9002,1.0087,1.0191,1.0182,1.0088,0,-0.027895,0.0039682,-0.029338,454.72,215.72,380.39,1.6244
152.69,111.83,239.66,-161.54,146.19,303.71,77.625,23.749,18.661,61.872,-48.438,-141.45,-1.3823,42.701,0.97104,0.98802,1.0221,0.98714,0,-0.045892,-0.01952,-0.053115,498.62,215.04,349.53,1.0977
161.43,53.904,69.106,-135.57,146.08,134.06,64.328,67.993,21.642,23.642,-73.199,-74.93,20.121,-2.427,0.99641,1.0265,1.0191,1.0176,0,-0.038936,-0.030411,-0.045207,467.89,379.44,335.25,3.153
67.094,59.591,140.25,31.157,52.523,46.238,39.164,1.1812,8.0299,34.711,7.8216,15.088,12.394,4.6726,0.98858,0.98055,0.98279,0.97521,0,-0.019546,0.0007048,-0.021704,501.06,328.55,284.4,3.1457
217.31,240.5,32.078,-79.212,171.69,183.73,20.104,147.46,94.524,-16.222,-48.173,-57.15,27.841,11.713,1.0073,1.0292,1.0174,1.0121,0,-0.01447,-0.05771,-0.046239,514.16,344.6,164.85,1.081
81.96,135.1,243.83,-14.708,121.33,142.42,43.5,-7.6816,21.99,51.859,-12.177,-22.388,20.727,15.491,1.0125,1.0142,1.0212,1.0049,0,-0.022549,0.0011503,-0.02906,252.7,381.48,383.37,1.205
139.74,103.56,44.142,-67.562,104.87,106.05,34.306,76.377,40.264,5.6443,-37.445,-40.829,15.212,3.1508,0.99788,1.0132,1.0074,1.0047,0,-0.020843,-0.031294,-0.034442,585.75,262.37,386.61,3.2639
27.16,246.14,162.85,-80.14,95.855,221.43,-32.171,15.49,65.856,3.9878,-14.552,-85.352,-2.6174,36.738,0.98558,0.99628,1.0162,0.99232,0,0.015014,-0.012103,-0.0099648,309.29,387.81,323.19,1.3348
209.7,123.16,210.25,97.562,112.86,98.462,93.155,61.729,31.774,55.103,26.549,42.656,31.112,14.5,0.99488,0.97167,0.97407,0.95719,0,-0.045803,-0.020416,-0.056019,584.77,225.4,394.79,1.2023
13.718,62.345,135.25,-102.53,67.928,130.75,14.67,-22.308,5.3403,28.418,-34.712,-73.576,-2.7281,13.728,0.97717,0.99347,1.0065,0.99409,0,-0.011229,0.0028635,-0.013446,388.9,346.27,337.64,4.0629
274.8,215,57.036,8.3117,104.41,203.53,56.043,163.16,85.753,1.6061,13.326,-36.19,9.4305,36.675,0.9873,0.97466,0.98864,0.96445,0,-0.027954,-0.064988,-0.061147,483.71,375.9,203.5,0.93925
60.53,105.78,270.67,37.67,39.511,159.85,49.691,-32.993,7.1062,62.968,39.129,-20.527,-5.2068,39.848,1.0166,0.99191,1.0265,0.99333,0,-0.020914,0.010295,-0.02399,571.2,372.49,399.58,2.0558
204.81,246.92,27.987,112.46,52.429,106.92,10.552,145.59,94.819,-18.086,53.082,33.952,11.365,28.188,1.0138,0.9859,0.99034,0.97437,0,4.71E-05,-0.051445,-0.035795,571.48,383.22,158.08,1.3083
37.286,96.381,89.509,82.698,-45.789,65.239,3.8325,10.982,24.311,11.402,64.841,12.203,-20.047,32.375,1.0236,0.99069,1.0184,0.99638,0,0.0045574,-0.0030466,-0.0061173,205.43,241.13,234.91,2.0538
64.232,106.07,17.481,12.085,24.242,42.283,-3.5792,48.972,38.691,-8.6319,8.1341,1.0523,1.7319,6.7932,1.0118,1.0081,1.0078,1.0046,0,0.0025743,-0.017789,-0.01151,226.3,348.67,387.93,4.124
105.11,67.407,207.92,57.22,-8.4359,156.09,66.536,0.25148,4.7101,56.274,61.769,-21.232,-19.983,49.401,1.0092,0.9709,1.017,0.97817,0,-0.027853,-0.0016324,-0.031266,494.4,168.29,319.06,1.5659
55.71,29.233,97.738,-87.161,82.224,81.355,34.66,2.6036,1.8195,27.368,-43.163,-47.348,9.0863,-1.3114,0.99743,1.0156,1.0148,1.0122,0,-0.02155,-0.0044422,-0.02155,531.1,379.28,289.02,5.5278
89.402,132.59,100.58,-77.486,109.33,133.89,16.391,40.563,39.387,12.196,-36.664,-53.427,12.767,9.6219,0.9713,0.98852,0.98853,0.98071,0,-0.012462,-0.019862,-0.026594,348.23,386.56,284.78,2.1509
41.805,183.22,203.15,-99.199,60.15,273.51,2.0871,-3.4503,40.219,28.344,-0.63429,-118.71,-22.011,55.667,0.98403,0.98414,1.0282,0.98941,0,-0.0011523,-0.0074732,-0.018202,224.59,355.42,310.9,1.0797
91.841,51.099,78.002,5.0025,66.693,28.211,38.663,30.996,14.657,20.688,-11.443,11.2,17.314,-5.4137,1.0029,1.0047,0.99639,0.99721,0,-0.020486,-0.010703,-0.02464,477.96,262.22,376.13,4.0215
125.4,187.98,40.67,233.23,-30.159,-8.0456,-0.82979,89.837,67.07,-10.689,104.24,109.84,5.3064,20.853,1.0285,0.97602,0.9811,0.96884,0,0.010912,-0.02501,-0.015057,318.27,360.47,149.37,1.3421
135.17,131.94,131.35,155.64,51.609,8.5022,42.166,52.697,38.82,24.826,50.423,86.59,25.725,4.4801,1.0156,0.98591,0.97935,0.97318,0,-0.016133,-0.013222,-0.029186,400.64,323.12,241.54,1.4164
19.808,297.65,129.93,-76.001,21.546,307.66,-59.032,33.552,87.01,-15.216,28.655,-127.7,-37.647,75.145,0.9835,0.9748,1.0283,0.98251,0,0.034058,-0.02175,-0.0026729,561.09,399.3,284.36,1.7711
391.44,51.488,12.182,166.42,40.952,64.338,146.63,197,44.078,27.921,66.138,66.87,14.256,21.419,1.022,0.97367,0.98251,0.9648,0,-0.067591,-0.06807,-0.083915,550.77,174.29,195.32,1.0256
109.29,7.892,51.063,37.085,125.48,-89.95,54.316,37.798,5.1996,21.748,-43.379,76.663,54.519,-46.801,1.0074,1.0236,0.97576,1.0032,0,-0.030802,-0.0084928,-0.028729,445.35,232.71,235.08,4.4329
98.66,127.52,113.99,-20.225,37.491,159.03,24.333,40.186,36.334,18.136,15.592,-49.025,-10.267,34.722,0.98872,0.97821,1.004,0.97935,0,-0.01105,-0.018739,-0.025957,466.09,376.37,323.18,2.4093
212.97,144.89,130.19,-209.94,229.82,260.27,69.456,93.307,48.832,28.798,-105.31,-134.51,27.166,11.028,0.98153,1.0275,1.0246,1.014,0,-0.045274,-0.044494,-0.060766,459.85,369.18,319.28,1.3506
138.55,50.13,127.05,122.92,124.33,-80.685,69.61,36.806,12.765,37.718,-6.3109,115.11,59.376,-36.841,1.0229,1.0192,0.9773,0.99626,0,-0.034267,-0.005116,-0.034587,581.89,252.65,267.41,2.4756
13.164,12.941,164.51,59.928,26.52,-5.2327,37.061,-43.093,-14.666,45.195,16.612,39.935,11.993,-3.0126,1.028,1.0161,1.0166,1.0128,0,-0.016273,0.018186,-0.010104,438.51,179.26,387.68,4.2534
288.66,166.12,79.894,-57.85,78.516,290.12,81.4,152.61,66.569,18.765,12.263,-101.96,-14.935,59.561,0.99587,0.98128,1.0222,0.98189,0,-0.040721,-0.063269,-0.067579,491.59,376.8,273.77,1.134
126.58,123.21,184.39,21.117,116.63,96.161,53.09,29.959,28.716,40.81,-5.9574,8.3177,27.284,6.445,1.0022,0.99989,0.99691,0.98751,0,-0.027302,-0.010534,-0.036061,548.33,278.42,328.45,1.6405
80.506,10.99,276.87,-185.56,200.07,190.49,88.123,-45.458,-25.797,84.627,-99.355,-106.58,28.432,-0.53927,0.98469,1.0258,1.0275,1.0173,0,-0.053934,0.0088638,-0.042708,289.87,126.84,378.93,1.1629
