时间/s,基波幅值(有效值)/V,基波相角/rad,基波频率/Hz
0.2174,62.6297,-1.7438,52.1686
0.2175,62.636,-1.7397,52.1597
0.2176,62.6422,-1.7356,52.1507
0.2177,62.6483,-1.7315,52.1417
0.2178,62.6545,-1.7274,52.1328
0.2179,62.6606,-1.7233,52.1237
0.218,62.6666,-1.7193,52.1147
0.2181,62.6726,-1.7152,52.1057
0.2182,62.6786,-1.7111,52.0966
0.2183,62.6845,-1.707,52.0875
0.2184,62.6904,-1.7029,52.0784
0.2185,62.6963,-1.6989,52.0693
0.2186,62.7021,-1.6948,52.0601
0.2187,62.7079,-1.6907,52.051
0.2188,62.7137,-1.6866,52.0418
0.2189,62.7194,-1.6825,52.0326
0.219,62.7251,-1.6784,52.0233
0.2191,62.7307,-1.6744,52.0141
0.2192,62.7363,-1.6703,52.0048
0.2193,62.7419,-1.6662,51.9955
0.2194,62.7474,-1.6621,51.9862
0.2195,62.7529,-1.658,51.9768
0.2196,62.7584,-1.6539,51.9675
0.2197,62.7638,-1.6499,51.9581
0.2198,62.7692,-1.6458,51.9487
0.2199,62.7745,-1.6417,51.9392
0.22,62.7798,-1.6376,51.9298
0.2201,62.7851,-1.6335,51.9203
0.2202,62.7903,-1.6294,51.9108
0.2203,62.7955,-1.6253,51.9013
0.2204,62.8007,-1.6212,51.8918
0.2205,62.8058,-1.6171,51.8822
0.2206,62.8109,-1.613,51.8726
0.2207,62.816,-1.6089,51.863
0.2208,62.821,-1.6048,51.8534
0.2209,62.826,-1.6007,51.8438
0.221,62.8309,-1.5966,51.8341
0.2211,62.8358,-1.5925,51.8244
0.2212,62.8407,-1.5884,51.8147
0.2213,62.8456,-1.5843,51.805
0.2214,62.8504,-1.5802,51.7953
0.2215,62.8551,-1.5761,51.7855
0.2216,62.8599,-1.572,51.7757
0.2217,62.8646,-1.5679,51.7659
0.2218,62.8692,-1.5638,51.7561
0.2219,62.8739,-1.5597,51.7462
0.222,62.8785,-1.5556,51.7363
0.2221,62.883,-1.5515,51.7264
0.2222,62.8876,-1.5474,51.7165
0.2223,62.8921,-1.5433,51.7066
0.2224,62.8965,-1.5392,51.6967
0.2225,62.9009,-1.5351,51.6867
0.2226,62.9053,-1.5309,51.6767
0.2227,62.9097,-1.5268,51.6667
0.2228,62.914,-1.5227,51.6566
0.2229,62.9183,-1.5186,51.6466
0.223,62.9226,-1.5145,51.6365
0.2231,62.9268,-1.5104,51.6264
0.2232,62.931,-1.5063,51.6163
0.2233,62.9352,-1.5022,51.6062
0.2234,62.9393,-1.498,51.596
0.2235,62.9434,-1.4939,51.5858
0.2236,62.9475,-1.4898,51.5756
0.2237,62.9515,-1.4857,51.5654
0.2238,62.9556,-1.4816,51.5552
0.2239,62.9595,-1.4775,51.545
0.224,62.9635,-1.4733,51.5347
0.2241,62.9674,-1.4692,51.5244
0.2242,62.9713,-1.4651,51.5141
0.2243,62.9752,-1.461,51.5038
0.2244,62.979,-1.4569,51.4934
0.2245,62.9828,-1.4528,51.483
0.2246,62.9866,-1.4487,51.4727
0.2247,62.9904,-1.4445,51.4622
0.2248,62.9941,-1.4404,51.4518
0.2249,62.9978,-1.4363,51.4414
0.225,63.0015,-1.4322,51.4309
0.2251,63.0051,-1.4281,51.4204
0.2252,63.0088,-1.424,51.4099
0.2253,63.0124,-1.4199,51.3994
0.2254,63.0159,-1.4158,51.3889
0.2255,63.0195,-1.4117,51.3783
0.2256,63.023,-1.4076,51.3677
0.2257,63.0265,-1.4034,51.3571
0.2258,63.03,-1.3993,51.3465
0.2259,63.0334,-1.3952,51.3359
0.226,63.0369,-1.3911,51.3252
0.2261,63.0403,-1.387,51.3146
0.2262,63.0436,-1.3829,51.3039
0.2263,63.047,-1.3788,51.2931
0.2264,63.0503,-1.3747,51.2824
0.2265,63.0536,-1.3706,51.2717
0.2266,63.0569,-1.3665,51.2609
0.2267,63.0601,-1.3624,51.2501
0.2268,63.0634,-1.3583,51.2393
0.2269,63.0666,-1.3542,51.2285
0.227,63.0698,-1.3501,51.2176
0.2271,63.0729,-1.346,51.2068
0.2272,63.0761,-1.3419,51.1959
0.2273,63.0792,-1.3379,51.185
0.2274,63.0823,-1.3338,51.1741
0.2275,63.0854,-1.3297,51.1631
0.2276,63.0884,-1.3256,51.1522
0.2277,63.0914,-1.3215,51.1412
0.2278,63.0944,-1.3174,51.1302
0.2279,63.0974,-1.3133,51.1192
0.228,63.1004,-1.3092,51.1082
0.2281,63.1033,-1.3052,51.0971
0.2282,63.1062,-1.3011,51.0861
0.2283,63.1091,-1.297,51.075
0.2284,63.1119,-1.2929,51.0639
0.2285,63.1148,-1.2888,51.0527
0.2286,63.1176,-1.2847,51.0416
0.2287,63.1204,-1.2807,51.0304
0.2288,63.1231,-1.2766,51.0193
0.2289,63.1259,-1.2725,51.0081
0.229,63.1286,-1.2684,50.9969
0.2291,63.1313,-1.2644,50.9856
0.2292,63.1339,-1.2603,50.9744
0.2293,63.1366,-1.2562,50.9631
0.2294,63.1392,-1.2522,50.9518
0.2295,63.1418,-1.2481,50.9405
0.2296,63.1443,-1.244,50.9292
0.2297,63.1469,-1.24,50.9179
0.2298,63.1494,-1.2359,50.9065
0.2299,63.1519,-1.2318,50.8952
0.23,63.1544,-1.2278,50.8838
0.2301,63.1568,-1.2237,50.8724
0.2302,63.1592,-1.2197,50.861
0.2303,63.1616,-1.2156,50.8496
0.2304,63.1639,-1.2115,50.8381
0.2305,63.1663,-1.2075,50.8266
0.2306,63.1686,-1.2034,50.8152
0.2307,63.1709,-1.1994,50.8037
0.2308,63.1731,-1.1953,50.7922
0.2309,63.1753,-1.1913,50.7806
0.231,63.1775,-1.1872,50.7691
0.2311,63.1797,-1.1832,50.7576
0.2312,63.1818,-1.1792,50.746
0.2313,63.184,-1.1751,50.7344
0.2314,63.186,-1.1711,50.7228
0.2315,63.1881,-1.167,50.7112
0.2316,63.1901,-1.163,50.6996
0.2317,63.1921,-1.159,50.6879
0.2318,63.1941,-1.155,50.6763
0.2319,63.196,-1.1509,50.6646
0.232,63.1979,-1.1469,50.6529
0.2321,63.1998,-1.1429,50.6413
0.2322,63.2017,-1.1389,50.6296
0.2323,63.2035,-1.1348,50.6178
0.2324,63.2053,-1.1308,50.6061
0.2325,63.207,-1.1268,50.5944
0.2326,63.2088,-1.1228,50.5826
0.2327,63.2105,-1.1188,50.5709
0.2328,63.2121,-1.1148,50.5591
0.2329,63.2138,-1.1108,50.5473
0.233,63.2154,-1.1068,50.5355
0.2331,63.217,-1.1028,50.5237
0.2332,63.2185,-1.0988,50.5119
0.2333,63.22,-1.0948,50.5
0.2334,63.2215,-1.0909,50.4882
0.2335,63.223,-1.0869,50.4764
0.2336,63.2244,-1.0829,50.4645
0.2337,63.2258,-1.0789,50.4526
0.2338,63.2271,-1.075,50.4408
0.2339,63.2285,-1.071,50.4289
0.234,63.2297,-1.067,50.417
0.2341,63.231,-1.0631,50.4051
0.2342,63.2322,-1.0591,50.3932
0.2343,63.2334,-1.0552,50.3812
0.2344,63.2346,-1.0512,50.3693
0.2345,63.2357,-1.0473,50.3574
0.2346,63.2368,-1.0433,50.3454
0.2347,63.2379,-1.0394,50.3335
0.2348,63.2389,-1.0355,50.3215
0.2349,63.2399,-1.0316,50.3095
0.235,63.2408,-1.0276,50.2975
0.2351,63.2418,-1.0237,50.2856
0.2352,63.2426,-1.0198,50.2736
0.2353,63.2435,-1.0159,50.2616
0.2354,63.2443,-1.012,50.2496
0.2355,63.2451,-1.0081,50.2376
0.2356,63.2458,-1.0042,50.2255
0.2357,63.2465,-1.0003,50.2135
0.2358,63.2472,-0.99645,50.2015
0.2359,63.2478,-0.99257,50.1894
0.236,63.2484,-0.9887,50.1774
0.2361,63.249,-0.98484,50.1654
0.2362,63.2495,-0.98097,50.1533
0.2363,63.25,-0.97712,50.1412
0.2364,63.2504,-0.97327,50.1292
0.2365,63.2508,-0.96942,50.1171
0.2366,63.2512,-0.96558,50.105
0.2367,63.2515,-0.96174,50.093
0.2368,63.2518,-0.95791,50.0809
0.2369,63.2521,-0.95409,50.0688
0.237,63.2523,-0.95027,50.0567
0.2371,63.2525,-0.94646,50.0446
0.2372,63.2526,-0.94265,50.0325
0.2373,63.2527,-0.93885,50.0204
0.2374,63.2527,-0.93506,50.0083
0.2375,63.2527,-0.93127,49.9962
0.2376,63.2527,-0.92748,49.9841
0.2377,63.2526,-0.92371,49.972
0.2378,63.2525,-0.91993,49.9599
0.2379,63.2524,-0.91617,49.9478
0.238,63.2522,-0.91241,49.9357
0.2381,63.2519,-0.90866,49.9235
0.2382,63.2516,-0.90491,49.9114
0.2383,63.2513,-0.90117,49.8993
0.2384,63.2509,-0.89743,49.8872
0.2385,63.2505,-0.89371,49.875
0.2386,63.25,-0.88999,49.8629
0.2387,63.2495,-0.88627,49.8508
0.2388,63.249,-0.88256,49.8387
0.2389,63.2484,-0.87886,49.8265
0.239,63.2477,-0.87517,49.8144
0.2391,63.247,-0.87148,49.8023
0.2392,63.2463,-0.8678,49.7901
0.2393,63.2455,-0.86412,49.778
0.2394,63.2447,-0.86046,49.7659
0.2395,63.2438,-0.8568,49.7537
0.2396,63.2429,-0.85314,49.7416
0.2397,63.2419,-0.84949,49.7295
0.2398,63.2409,-0.84586,49.7173
0.2399,63.2398,-0.84222,49.7052
0.24,63.2387,-0.8386,49.6931
0.2401,63.2375,-0.83498,49.6809
0.2402,63.2363,-0.83137,49.6688
0.2403,63.2351,-0.82776,49.6567
0.2404,63.2338,-0.82417,49.6446
0.2405,63.2324,-0.82058,49.6324
0.2406,63.231,-0.817,49.6203
0.2407,63.2295,-0.81342,49.6082
0.2408,63.228,-0.80986,49.5961
0.2409,63.2265,-0.8063,49.5839
0.241,63.2248,-0.80275,49.5718
0.2411,63.2232,-0.7992,49.5597
0.2412,63.2215,-0.79567,49.5476
0.2413,63.2197,-0.79214,49.5355
0.2414,63.2179,-0.78862,49.5234
0.2415,63.216,-0.78511,49.5113
0.2416,63.2141,-0.7816,49.4992
0.2417,63.2121,-0.7781,49.4871
0.2418,63.2101,-0.77461,49.475
0.2419,63.208,-0.77113,49.4629
0.242,63.2059,-0.76766,49.4508
0.2421,63.2037,-0.76419,49.4387
0.2422,63.2015,-0.76074,49.4266
0.2423,63.1992,-0.75729,49.4145
0.2424,63.1968,-0.75385,49.4025
0.2425,63.1944,-0.75041,49.3904
0.2426,63.192,-0.74699,49.3783
0.2427,63.1895,-0.74357,49.3662
0.2428,63.1869,-0.74016,49.3542
0.2429,63.1843,-0.73676,49.3421
0.243,63.1816,-0.73337,49.3301
0.2431,63.1788,-0.72999,49.318
0.2432,63.176,-0.72661,49.306
0.2433,63.1732,-0.72324,49.2939
0.2434,63.1703,-0.71988,49.2819
0.2435,63.1673,-0.71653,49.2698
0.2436,63.1643,-0.71319,49.2578
0.2437,63.1612,-0.70986,49.2458
0.2438,63.1581,-0.70653,49.2338
0.2439,63.1549,-0.70321,49.2218
0.244,63.1516,-0.6999,49.2097
0.2441,63.1483,-0.6966,49.1977
0.2442,63.1449,-0.69331,49.1857
0.2443,63.1415,-0.69003,49.1737
0.2444,63.138,-0.68675,49.1618
0.2445,63.1344,-0.68349,49.1498
0.2446,63.1308,-0.68023,49.1378
0.2447,63.1271,-0.67698,49.1258
0.2448,63.1233,-0.67374,49.1139
0.2449,63.1195,-0.67051,49.1019
0.245,63.1156,-0.66728,49.09
0.2451,63.1117,-0.66407,49.078
0.2452,63.1077,-0.66087,49.0661
0.2453,63.1036,-0.65767,49.0541
0.2454,63.0995,-0.65448,49.0422
0.2455,63.0953,-0.6513,49.0303
0.2456,63.091,-0.64813,49.0184
0.2457,63.0867,-0.64497,49.0065
0.2458,63.0823,-0.64182,48.9946
0.2459,63.0779,-0.63868,48.9827
0.246,63.0733,-0.63555,48.9708
0.2461,63.0687,-0.63242,48.959
0.2462,63.0641,-0.62931,48.9471
0.2463,63.0593,-0.6262,48.9353
0.2464,63.0546,-0.62311,48.9234
0.2465,63.0497,-0.62002,48.9116
0.2466,63.0447,-0.61694,48.8998
0.2467,63.0397,-0.61388,48.888
0.2468,63.0347,-0.61082,48.8762
0.2469,63.0295,-0.60777,48.8644
0.247,63.0243,-0.60473,48.8526
0.2471,63.019,-0.60171,48.8408
0.2472,63.0137,-0.59869,48.8291
0.2473,63.0083,-0.59568,48.8173
0.2474,63.0028,-0.59268,48.8056
0.2475,62.9972,-0.58969,48.7939
0.2476,62.9916,-0.58671,48.7821
0.2477,62.9858,-0.58375,48.7704
0.2478,62.9801,-0.58079,48.7588
0.2479,62.9742,-0.57784,48.7471
0.248,62.9683,-0.5749,48.7354
0.2481,62.9623,-0.57198,48.7238
0.2482,62.9562,-0.56906,48.7121
0.2483,62.9501,-0.56616,48.7005
0.2484,62.9438,-0.56326,48.6889
0.2485,62.9375,-0.56038,48.6773
0.2486,62.9312,-0.55751,48.6657
0.2487,62.9247,-0.55465,48.6541
0.2488,62.9182,-0.55179,48.6426
0.2489,62.9116,-0.54895,48.631
0.249,62.905,-0.54613,48.6195
0.2491,62.8982,-0.54331,48.608
0.2492,62.8914,-0.5405,48.5964
0.2493,62.8846,-0.53771,48.585
0.2494,62.8776,-0.53492,48.5735
0.2495,62.8706,-0.53215,48.562
0.2496,62.8635,-0.52939,48.5506
0.2497,62.8563,-0.52664,48.5391
0.2498,62.849,-0.5239,48.5277
0.2499,62.8417,-0.52118,48.5163
0.25,62.8343,-0.51846,48.5049
0.2501,62.8268,-0.51576,48.4936
0.2502,62.8193,-0.51307,48.4822
0.2503,62.8117,-0.51039,48.4709
0.2504,62.804,-0.50772,48.4595
0.2505,62.7962,-0.50506,48.4482
0.2506,62.7884,-0.50241,48.4369
0.2507,62.7805,-0.49978,48.4256
0.2508,62.7725,-0.49716,48.4144
0.2509,62.7645,-0.49455,48.4031
0.251,62.7563,-0.49195,48.3919
0.2511,62.7481,-0.48936,48.3806
0.2512,62.7399,-0.48679,48.3694
0.2513,62.7315,-0.48423,48.3582
0.2514,62.7231,-0.48168,48.347
0.2515,62.7146,-0.47914,48.3359
0.2516,62.7061,-0.47661,48.3247
0.2517,62.6975,-0.47409,48.3136
0.2518,62.6888,-0.47158,48.3024
0.2519,62.68,-0.46909,48.2913
0.252,62.6712,-0.46661,48.2802
0.2521,62.6623,-0.46414,48.2691
0.2522,62.6533,-0.46168,48.258
0.2523,62.6443,-0.45923,48.247
0.2524,62.6352,-0.45679,48.2359
0.2525,62.626,-0.45437,48.2249
0.2526,62.6168,-0.45195,48.2139
0.2527,62.6075,-0.44955,48.2029
0.2528,62.5981,-0.44715,48.1919
0.2529,62.5886,-0.44477,48.1809
0.253,62.5791,-0.4424,48.1699
0.2531,62.5696,-0.44004,48.1589
0.2532,62.5599,-0.43769,48.148
0.2533,62.5502,-0.43535,48.137
0.2534,62.5404,-0.43303,48.1261
0.2535,62.5306,-0.43071,48.1152
0.2536,62.5207,-0.4284,48.1043
0.2537,62.5107,-0.42611,48.0934
0.2538,62.5007,-0.42382,48.0825
0.2539,62.4905,-0.42154,48.0716
0.254,62.4804,-0.41928,48.0608
0.2541,62.4701,-0.41702,48.0499
0.2542,62.4598,-0.41478,48.0391
0.2543,62.4495,-0.41254,48.0282
0.2544,62.439,-0.41032,48.0174
0.2545,62.4285,-0.40811,48.0066
0.2546,62.4179,-0.4059,47.9958
0.2547,62.4073,-0.40371,47.985
0.2548,62.3966,-0.40152,47.9743
0.2549,62.3858,-0.39935,47.9635
0.255,62.375,-0.39718,47.9527
0.2551,62.3641,-0.39503,47.942
0.2552,62.3532,-0.39288,47.9313
0.2553,62.3421,-0.39075,47.9205
0.2554,62.331,-0.38862,47.9098
0.2555,62.3199,-0.38651,47.8991
0.2556,62.3086,-0.3844,47.8885
0.2557,62.2973,-0.3823,47.8778
0.2558,62.286,-0.38022,47.8671
0.2559,62.2746,-0.37814,47.8565
0.256,62.2631,-0.37608,47.8458
0.2561,62.2515,-0.37402,47.8352
0.2562,62.2399,-0.37198,47.8246
0.2563,62.2282,-0.36994,47.814
0.2564,62.2164,-0.36791,47.8034
0.2565,62.2046,-0.3659,47.7929
0.2566,62.1927,-0.36389,47.7823
0.2567,62.1807,-0.3619,47.7718
0.2568,62.1687,-0.35991,47.7612
0.2569,62.1566,-0.35794,47.7507
0.257,62.1444,-0.35597,47.7402
0.2571,62.1322,-0.35402,47.7297
0.2572,62.1199,-0.35208,47.7193
0.2573,62.1075,-0.35015,47.7088
0.2574,62.095,-0.34823,47.6984
0.2575,62.0825,-0.34632,47.688
0.2576,62.07,-0.34442,47.6775
0.2577,62.0573,-0.34253,47.6672
0.2578,62.0446,-0.34065,47.6568
0.2579,62.0318,-0.33879,47.6464
0.258,62.0189,-0.33693,47.6361
0.2581,62.006,-0.33509,47.6258
0.2582,61.993,-0.33326,47.6155
0.2583,61.9799,-0.33144,47.6052
0.2584,61.9668,-0.32963,47.5949
0.2585,61.9536,-0.32783,47.5847
0.2586,61.9403,-0.32605,47.5745
0.2587,61.927,-0.32428,47.5642
0.2588,61.9136,-0.32252,47.5541
0.2589,61.9001,-0.32077,47.5439
0.259,61.8865,-0.31903,47.5337
0.2591,61.8729,-0.31731,47.5236
0.2592,61.8592,-0.3156,47.5135
0.2593,61.8455,-0.3139,47.5034
0.2594,61.8316,-0.31221,47.4933
0.2595,61.8178,-0.31054,47.4833
0.2596,61.8038,-0.30888,47.4732
0.2597,61.7898,-0.30723,47.4632
0.2598,61.7757,-0.3056,47.4532
0.2599,61.7616,-0.30398,47.4433
0.26,61.7473,-0.30237,47.4333
0.2601,61.7331,-0.30077,47.4234
0.2602,61.7187,-0.29919,47.4135
0.2603,61.7043,-0.29762,47.4036
0.2604,61.6899,-0.29606,47.3937
0.2605,61.6753,-0.29452,47.3839
0.2606,61.6607,-0.29299,47.3741
0.2607,61.6461,-0.29147,47.3642
0.2608,61.6314,-0.28997,47.3545
0.2609,61.6166,-0.28848,47.3447
0.261,61.6018,-0.287,47.3349
0.2611,61.5869,-0.28553,47.3252
0.2612,61.572,-0.28408,47.3155
0.2613,61.557,-0.28264,47.3058
0.2614,61.5419,-0.28121,47.2961
0.2615,61.5268,-0.2798,47.2865
0.2616,61.5117,-0.2784,47.2768
0.2617,61.4965,-0.27701,47.2672
0.2618,61.4812,-0.27564,47.2576
0.2619,61.4659,-0.27427,47.248
0.262,61.4506,-0.27292,47.2385
0.2621,61.4352,-0.27158,47.2289
0.2622,61.4197,-0.27025,47.2194
0.2623,61.4043,-0.26894,47.2098
0.2624,61.3887,-0.26764,47.2003
0.2625,61.3731,-0.26635,47.1908
0.2626,61.3575,-0.26507,47.1814
0.2627,61.3419,-0.2638,47.1719
0.2628,61.3261,-0.26254,47.1625
0.2629,61.3104,-0.2613,47.153
0.263,61.2946,-0.26006,47.1436
0.2631,61.2788,-0.25884,47.1342
0.2632,61.2629,-0.25763,47.1248
0.2633,61.247,-0.25643,47.1154
0.2634,61.2311,-0.25523,47.106
0.2635,61.2151,-0.25405,47.0967
0.2636,61.1991,-0.25288,47.0873
0.2637,61.1831,-0.25172,47.078
0.2638,61.167,-0.25057,47.0687
0.2639,61.1509,-0.24943,47.0594
0.264,61.1348,-0.2483,47.05
0.2641,61.1187,-0.24718,47.0408
0.2642,61.1025,-0.24607,47.0315
0.2643,61.0863,-0.24497,47.0222
0.2644,61.07,-0.24388,47.0129
0.2645,61.0537,-0.24279,47.0037
0.2646,61.0374,-0.24172,46.9944
0.2647,61.0211,-0.24065,46.9852
0.2648,61.0048,-0.2396,46.9759
0.2649,60.9884,-0.23855,46.9667
0.265,60.972,-0.23751,46.9575
0.2651,60.9556,-0.23648,46.9483
0.2652,60.9391,-0.23546,46.9391
0.2653,60.9226,-0.23445,46.9299
0.2654,60.9061,-0.23344,46.9207
0.2655,60.8896,-0.23244,46.9115
0.2656,60.8731,-0.23146,46.9024
0.2657,60.8565,-0.23048,46.8932
0.2658,60.8399,-0.2295,46.8841
0.2659,60.8233,-0.22854,46.8749
0.266,60.8066,-0.22758,46.8658
0.2661,60.79,-0.22664,46.8567
0.2662,60.7733,-0.2257,46.8476
0.2663,60.7566,-0.22477,46.8385
0.2664,60.7398,-0.22385,46.8294
0.2665,60.7231,-0.22293,46.8203
0.2666,60.7063,-0.22203,46.8112
0.2667,60.6895,-0.22113,46.8022
0.2668,60.6726,-0.22024,46.7931
0.2669,60.6558,-0.21936,46.7841
0.267,60.6389,-0.21849,46.7751
0.2671,60.622,-0.21763,46.766
0.2672,60.6051,-0.21677,46.757
0.2673,60.5881,-0.21593,46.7481
0.2674,60.5711,-0.21509,46.7391
0.2675,60.5541,-0.21426,46.7301
0.2676,60.5371,-0.21345,46.7212
0.2677,60.52,-0.21264,46.7122
0.2678,60.5029,-0.21184,46.7033
0.2679,60.4858,-0.21105,46.6944
0.268,60.4687,-0.21027,46.6855
0.2681,60.4515,-0.2095,46.6767
0.2682,60.4343,-0.20875,46.6678
0.2683,60.4171,-0.208,46.659
0.2684,60.3998,-0.20726,46.6501
0.2685,60.3825,-0.20653,46.6413
0.2686,60.3652,-0.20581,46.6326
0.2687,60.3479,-0.20511,46.6238
0.2688,60.3305,-0.20441,46.6151
0.2689,60.3131,-0.20373,46.6063
0.269,60.2957,-0.20306,46.5976
0.2691,60.2782,-0.2024,46.5889
0.2692,60.2607,-0.20175,46.5803
0.2693,60.2432,-0.20111,46.5716
0.2694,60.2257,-0.20048,46.563
0.2695,60.2081,-0.19987,46.5544
0.2696,60.1905,-0.19927,46.5458
0.2697,60.1729,-0.19868,46.5373
0.2698,60.1552,-0.1981,46.5287
0.2699,60.1376,-0.19753,46.5202
0.27,60.1199,-0.19698,46.5117
0.2701,60.1021,-0.19644,46.5032
0.2702,60.0844,-0.19592,46.4948
0.2703,60.0666,-0.1954,46.4864
0.2704,60.0488,-0.1949,46.478
0.2705,60.031,-0.19441,46.4696
0.2706,60.0131,-0.19394,46.4612
0.2707,59.9952,-0.19347,46.4529
0.2708,59.9773,-0.19302,46.4446
0.2709,59.9594,-0.19259,46.4363
0.271,59.9415,-0.19216,46.428
0.2711,59.9235,-0.19175,46.4197
0.2712,59.9056,-0.19136,46.4115
0.2713,59.8876,-0.19097,46.4033
0.2714,59.8696,-0.1906,46.3951
0.2715,59.8515,-0.19024,46.387
0.2716,59.8335,-0.18989,46.3788
0.2717,59.8155,-0.18956,46.3707
0.2718,59.7974,-0.18924,46.3626
0.2719,59.7793,-0.18893,46.3545
0.272,59.7613,-0.18863,46.3464
0.2721,59.7432,-0.18835,46.3384
0.2722,59.7251,-0.18808,46.3304
0.2723,59.707,-0.18782,46.3224
0.2724,59.6889,-0.18757,46.3144
0.2725,59.6708,-0.18734,46.3064
0.2726,59.6527,-0.18711,46.2984
0.2727,59.6346,-0.1869,46.2905
0.2728,59.6165,-0.1867,46.2826
0.2729,59.5984,-0.18651,46.2747
0.273,59.5803,-0.18633,46.2668
0.2731,59.5622,-0.18617,46.2589
0.2732,59.5442,-0.18601,46.251
0.2733,59.5261,-0.18587,46.2432
0.2734,59.508,-0.18573,46.2354
0.2735,59.49,-0.18561,46.2275
0.2736,59.472,-0.18549,46.2197
0.2737,59.4539,-0.18539,46.2119
0.2738,59.4359,-0.18529,46.2041
0.2739,59.418,-0.18521,46.1963
0.274,59.4,-0.18513,46.1886
0.2741,59.382,-0.18506,46.1808
0.2742,59.3641,-0.185,46.1731
0.2743,59.3462,-0.18496,46.1653
0.2744,59.3283,-0.18491,46.1576
0.2745,59.3104,-0.18488,46.1499
0.2746,59.2926,-0.18486,46.1422
0.2747,59.2748,-0.18484,46.1345
0.2748,59.257,-0.18484,46.1268
0.2749,59.2392,-0.18484,46.1191
0.275,59.2215,-0.18484,46.1114
0.2751,59.2038,-0.18486,46.1037
0.2752,59.1861,-0.18488,46.0961
0.2753,59.1685,-0.18491,46.0884
0.2754,59.1508,-0.18495,46.0808
0.2755,59.1332,-0.185,46.0731
0.2756,59.1157,-0.18505,46.0655
0.2757,59.0981,-0.18511,46.0578
0.2758,59.0806,-0.18517,46.0502
0.2759,59.0632,-0.18524,46.0426
0.276,59.0457,-0.18532,46.035
0.2761,59.0283,-0.18541,46.0274
0.2762,59.0109,-0.1855,46.0198
0.2763,58.9936,-0.1856,46.0122
0.2764,58.9762,-0.18571,46.0046
0.2765,58.9589,-0.18582,45.997
0.2766,58.9417,-0.18594,45.9895
0.2767,58.9244,-0.18607,45.9819
0.2768,58.9072,-0.1862,45.9744
0.2769,58.89,-0.18634,45.9668
0.277,58.8729,-0.18649,45.9593
0.2771,58.8558,-0.18664,45.9518
0.2772,58.8386,-0.1868,45.9443
0.2773,58.8216,-0.18697,45.9368
0.2774,58.8045,-0.18715,45.9293
0.2775,58.7875,-0.18733,45.9218
0.2776,58.7705,-0.18752,45.9144
0.2777,58.7535,-0.18772,45.9069
0.2778,58.7365,-0.18793,45.8995
0.2779,58.7196,-0.18814,45.8921
0.278,58.7027,-0.18837,45.8846
0.2781,58.6858,-0.1886,45.8773
0.2782,58.6689,-0.18884,45.8699
0.2783,58.652,-0.18909,45.8625
0.2784,58.6351,-0.18934,45.8552
0.2785,58.6183,-0.18961,45.8479
0.2786,58.6015,-0.18989,45.8405
0.2787,58.5847,-0.19017,45.8333
0.2788,58.5679,-0.19046,45.826
0.2789,58.5511,-0.19077,45.8187
0.279,58.5343,-0.19108,45.8115
0.2791,58.5175,-0.19141,45.8043
0.2792,58.5008,-0.19174,45.7971
0.2793,58.484,-0.19209,45.79
0.2794,58.4673,-0.19245,45.7828
0.2795,58.4506,-0.19281,45.7757
0.2796,58.4339,-0.19319,45.7686
0.2797,58.4171,-0.19358,45.7615
0.2798,58.4004,-0.19398,45.7545
0.2799,58.3837,-0.1944,45.7475
0.28,58.367,-0.19482,45.7405
0.2801,58.3504,-0.19526,45.7335
0.2802,58.3337,-0.19571,45.7266
0.2803,58.317,-0.19617,45.7197
0.2804,58.3003,-0.19665,45.7128
0.2805,58.2837,-0.19713,45.7059
0.2806,58.267,-0.19763,45.6991
0.2807,58.2503,-0.19814,45.6923
0.2808,58.2337,-0.19867,45.6855
0.2809,58.217,-0.19921,45.6787
0.281,58.2004,-0.19976,45.672
0.2811,58.1838,-0.20032,45.6653
0.2812,58.1671,-0.2009,45.6586
0.2813,58.1505,-0.20149,45.652
0.2814,58.1339,-0.2021,45.6454
0.2815,58.1173,-0.20271,45.6388
0.2816,58.1007,-0.20335,45.6322
0.2817,58.0842,-0.20399,45.6257
0.2818,58.0676,-0.20465,45.6192
0.2819,58.051,-0.20532,45.6127
0.282,58.0345,-0.206,45.6062
0.2821,58.018,-0.2067,45.5998
0.2822,58.0014,-0.20741,45.5934
0.2823,57.985,-0.20813,45.587
0.2824,57.9685,-0.20887,45.5807
0.2825,57.952,-0.20962,45.5743
0.2826,57.9356,-0.21038,45.568
0.2827,57.9192,-0.21116,45.5618
0.2828,57.9028,-0.21195,45.5555
0.2829,57.8864,-0.21275,45.5493
0.283,57.87,-0.21356,45.5431
0.2831,57.8537,-0.21439,45.5369
0.2832,57.8374,-0.21522,45.5307
0.2833,57.8212,-0.21607,45.5246
0.2834,57.8049,-0.21693,45.5184
0.2835,57.7887,-0.2178,45.5123
0.2836,57.7726,-0.21869,45.5062
0.2837,57.7565,-0.21958,45.5002
0.2838,57.7404,-0.22049,45.4941
0.2839,57.7243,-0.2214,45.4881
0.284,57.7083,-0.22233,45.4821
0.2841,57.6923,-0.22327,45.4761
0.2842,57.6764,-0.22422,45.4701
0.2843,57.6605,-0.22517,45.4642
0.2844,57.6447,-0.22614,45.4582
0.2845,57.6289,-0.22712,45.4523
0.2846,57.6131,-0.2281,45.4464
0.2847,57.5974,-0.2291,45.4405
0.2848,57.5818,-0.2301,45.4346
