时间/s,基波幅值（有效值）/V,基波相角/rad,谐波频率/Hz,谐波幅值（最大值）/V
0.0775,60.6731,-0.48734,,
0.0776,60.6732,-0.48797,,
0.0777,60.6732,-0.4886,,
0.0778,60.6733,-0.48923,,
0.0779,60.6734,-0.48986,,
0.078,60.6735,-0.49048,,
0.0781,60.6736,-0.49111,,
0.0782,60.6736,-0.49173,,
0.0783,60.6737,-0.49235,,
0.0784,60.6738,-0.49297,,
0.0785,60.6739,-0.49359,,
0.0786,60.674,-0.4942,,
0.0787,60.6741,-0.49482,,
0.0788,60.6742,-0.49543,,
0.0789,60.6743,-0.49604,,
0.079,60.6743,-0.49665,,
0.0791,60.6744,-0.49726,,
0.0792,60.6745,-0.49786,,
0.0793,60.6746,-0.49847,,
0.0794,60.6746,-0.49907,,
0.0795,60.6747,-0.49968,,
0.0796,60.6748,-0.50028,,
0.0797,60.6748,-0.50088,,
0.0798,60.6749,-0.50148,,
0.0799,60.675,-0.50208,,
0.08,60.675,-0.50267,,
0.0801,60.6751,-0.50327,,
0.0802,60.6751,-0.50387,,
0.0803,60.6751,-0.50447,,
0.0804,60.6752,-0.50506,,
0.0805,60.6752,-0.50566,,
0.0806,60.6752,-0.50626,,
0.0807,60.6752,-0.50686,,
0.0808,60.6752,-0.50746,,
0.0809,60.6752,-0.50806,,
0.081,60.6752,-0.50866,,
0.0811,60.6752,-0.50926,,
0.0812,60.6752,-0.50986,,
0.0813,60.6752,-0.51047,,
0.0814,60.6752,-0.51107,,
0.0815,60.6752,-0.51168,,
0.0816,60.6751,-0.51229,,
0.0817,60.6751,-0.5129,,
0.0818,60.6751,-0.51351,,
0.0819,60.675,-0.51412,,
0.082,60.675,-0.51474,,
0.0821,60.675,-0.51536,,
0.0822,60.6749,-0.51598,,
0.0823,60.6749,-0.5166,,
0.0824,60.6749,-0.51722,,
0.0825,60.6748,-0.51785,,
0.0826,60.6748,-0.51848,,
0.0827,60.6747,-0.51911,,
0.0828,60.6747,-0.51974,,
0.0829,60.6746,-0.52037,,
0.083,60.6746,-0.52101,,
0.0831,60.6746,-0.52164,,
0.0832,60.6745,-0.52228,,
0.0833,60.6745,-0.52293,,
0.0834,60.6744,-0.52357,,
0.0835,60.6744,-0.52422,,
0.0836,60.6743,-0.52487,,
0.0837,60.6743,-0.52552,,
0.0838,60.6742,-0.52617,,
0.0839,60.6742,-0.52682,,
0.084,60.6742,-0.52748,,
0.0841,60.6741,-0.52813,,
0.0842,60.6741,-0.52879,,
0.0843,60.674,-0.52945,,
0.0844,60.674,-0.53011,,
0.0845,60.6739,-0.53077,,
0.0846,60.6739,-0.53143,,
0.0847,60.6738,-0.5321,,
0.0848,60.6738,-0.53276,,
0.0849,60.6737,-0.53343,,
0.085,60.6737,-0.53409,,
0.0851,60.6737,-0.53476,,
0.0852,60.6736,-0.53542,,
0.0853,60.6736,-0.53608,,
0.0854,60.6735,-0.53675,,
0.0855,60.6735,-0.53741,,
0.0856,60.6735,-0.53807,,
0.0857,60.6734,-0.53873,,
0.0858,60.6734,-0.53939,,
0.0859,60.6734,-0.54005,,
0.086,60.6733,-0.54071,,
0.0861,60.6733,-0.54136,,
0.0862,60.6733,-0.54202,,
0.0863,60.6733,-0.54267,,
0.0864,60.6732,-0.54332,,
0.0865,60.6732,-0.54396,,
0.0866,60.6732,-0.54461,,
0.0867,60.6732,-0.54525,,
0.0868,60.6732,-0.54589,,
0.0869,60.6732,-0.54653,,
0.087,60.6732,-0.54716,,
0.0871,60.6732,-0.54779,,
0.0872,60.6732,-0.54842,,
0.0873,60.6732,-0.54905,,
0.0874,60.6732,-0.54967,,
0.0875,60.6732,-0.5503,,
0.0876,60.6732,-0.55092,,
0.0877,60.6732,-0.55153,,
0.0878,60.6732,-0.55215,,
0.0879,60.6732,-0.55276,,
0.088,60.6733,-0.55338,,
0.0881,60.6733,-0.55398,,
0.0882,60.6733,-0.55459,,
0.0883,60.6733,-0.5552,,
0.0884,60.6734,-0.5558,,
0.0885,60.6734,-0.5564,,
0.0886,60.6734,-0.557,,
0.0887,60.6735,-0.5576,,
0.0888,60.6735,-0.5582,,
0.0889,60.6736,-0.5588,,
0.089,60.6736,-0.5594,,
0.0891,60.6737,-0.55999,,
0.0892,60.6737,-0.56059,,
0.0893,60.6737,-0.56118,,
0.0894,60.6738,-0.56178,,
0.0895,60.6739,-0.56237,,
0.0896,60.6739,-0.56297,,
0.0897,60.674,-0.56356,,
0.0898,60.674,-0.56416,,
0.0899,60.6741,-0.56475,,
0.09,60.6741,-0.56535,,
0.0901,60.6742,-0.56594,,
0.0902,60.6742,-0.56654,,
0.0903,60.6743,-0.56714,,
0.0904,60.6744,-0.56774,,
0.0905,60.6744,-0.56834,,
0.0906,60.6745,-0.56895,,
0.0907,60.6745,-0.56955,,
0.0908,60.6746,-0.57016,,
0.0909,60.6747,-0.57076,,
0.091,60.6747,-0.57137,,
0.0911,60.6748,-0.57198,,
0.0912,60.6748,-0.5726,,
0.0913,60.6749,-0.57321,,
0.0914,60.675,-0.57383,,
0.0915,60.675,-0.57445,,
0.0916,60.6751,-0.57507,,
0.0917,60.6751,-0.57569,,
0.0918,60.6752,-0.57631,,
0.0919,60.6752,-0.57694,,
0.092,60.6753,-0.57757,,
0.0921,60.6753,-0.5782,,
0.0922,60.6753,-0.57883,,
0.0923,60.6754,-0.57946,,
0.0924,60.6754,-0.5801,,
0.0925,60.6754,-0.58074,,
0.0926,60.6754,-0.58137,,
0.0927,60.6755,-0.58202,,
0.0928,60.6755,-0.58266,,
0.0929,60.6755,-0.5833,,
0.093,60.6755,-0.58395,,
0.0931,60.6755,-0.5846,,
0.0932,60.6754,-0.58525,,
0.0933,60.6754,-0.5859,,
0.0934,60.6754,-0.58655,,
0.0935,60.6754,-0.5872,,
0.0936,60.6753,-0.58786,,
0.0937,60.6753,-0.58851,,
0.0938,60.6752,-0.58917,,
0.0939,60.6752,-0.58983,,
0.094,60.6751,-0.59049,,
0.0941,60.675,-0.59114,,
0.0942,60.6749,-0.5918,,
0.0943,60.6749,-0.59246,,
0.0944,60.6748,-0.59312,,
0.0945,60.6747,-0.59378,,
0.0946,60.6746,-0.59444,,
0.0947,60.6745,-0.59509,,
0.0948,60.6744,-0.59575,,
0.0949,60.6743,-0.5964,,
0.095,60.6742,-0.59706,,
0.0951,60.6741,-0.59771,,
0.0952,60.6739,-0.59836,,
0.0953,60.6738,-0.59901,,
0.0954,60.6737,-0.59966,,
0.0955,60.6736,-0.60031,,
0.0956,60.6735,-0.60095,,
0.0957,60.6734,-0.60159,,
0.0958,60.6733,-0.60223,,
0.0959,60.6732,-0.60287,,
0.096,60.6731,-0.60351,,
0.0961,60.673,-0.60415,,
0.0962,60.6729,-0.60478,,
0.0963,60.6728,-0.60541,,
0.0964,60.6728,-0.60604,,
0.0965,60.6727,-0.60667,,
0.0966,60.6726,-0.6073,,
0.0967,60.6726,-0.60792,,
0.0968,60.6725,-0.60854,,
0.0969,60.6725,-0.60917,,
0.097,60.6724,-0.60979,,
0.0971,60.6724,-0.61041,,
0.0972,60.6723,-0.61103,,
0.0973,60.6723,-0.61165,,
0.0974,60.6723,-0.61227,,
0.0975,60.6723,-0.61288,,
0.0976,60.6723,-0.6135,,
0.0977,60.6723,-0.61412,,
0.0978,60.6723,-0.61473,,
0.0979,60.6724,-0.61535,,
0.098,60.6724,-0.61597,,
0.0981,60.6724,-0.61658,,
0.0982,60.6725,-0.6172,,
0.0983,60.6725,-0.61781,,
0.0984,60.6726,-0.61843,,
0.0985,60.6727,-0.61904,,
0.0986,60.6727,-0.61966,,
0.0987,60.6728,-0.62027,,
0.0988,60.6729,-0.62089,,
0.0989,60.673,-0.6215,,
0.099,60.6731,-0.62212,,
0.0991,60.6732,-0.62273,,
0.0992,60.6733,-0.62335,,
0.0993,60.6734,-0.62396,,
0.0994,60.6735,-0.62458,,
0.0995,60.6737,-0.62519,,
0.0996,60.6738,-0.62581,,
0.0997,60.6739,-0.62642,,
0.0998,60.674,-0.62704,,
0.0999,60.6742,-0.62765,,
0.1,60.6743,-0.62827,,
0.1001,60.6744,-0.62888,,
0.1002,60.6745,-0.6295,,
0.1003,60.6747,-0.63011,,
0.1004,60.6748,-0.63073,,
0.1005,60.6749,-0.63135,,
0.1006,60.675,-0.63196,,
0.1007,60.6751,-0.63258,,
0.1008,60.6752,-0.6332,,
0.1009,60.6754,-0.63382,,
0.101,60.6755,-0.63443,,
0.1011,60.6756,-0.63505,,
0.1012,60.6756,-0.63567,,
0.1013,60.6757,-0.63629,,
0.1014,60.6758,-0.63691,,
0.1015,60.6759,-0.63753,,
0.1016,60.6759,-0.63815,,
0.1017,60.676,-0.63877,,
0.1018,60.676,-0.6394,,
0.1019,60.6761,-0.64002,,
0.102,60.6761,-0.64064,,
0.1021,60.6761,-0.64127,,
0.1022,60.6761,-0.64189,,
0.1023,60.6761,-0.64252,,
0.1024,60.6761,-0.64314,,
0.1025,60.6761,-0.64377,,
0.1026,60.6761,-0.6444,,
0.1027,60.676,-0.64503,,
0.1028,60.676,-0.64566,,
0.1029,60.6759,-0.64629,,
0.103,60.6758,-0.64692,,
0.1031,60.6758,-0.64756,,
0.1032,60.6757,-0.64819,,
0.1033,60.6756,-0.64882,,
0.1034,60.6755,-0.64946,,
0.1035,60.6754,-0.65009,,
0.1036,60.6753,-0.65073,,
0.1037,60.6752,-0.65136,,
0.1038,60.675,-0.652,,
0.1039,60.6749,-0.65264,,
0.104,60.6748,-0.65327,,
0.1041,60.6747,-0.65391,,
0.1042,60.6745,-0.65455,,
0.1043,60.6744,-0.65518,,
0.1044,60.6743,-0.65582,,
0.1045,60.6741,-0.65646,,
0.1046,60.674,-0.6571,,
0.1047,60.6738,-0.65773,,
0.1048,60.6737,-0.65837,,
0.1049,60.6736,-0.65901,,
0.105,60.6735,-0.65965,,
0.1051,60.6733,-0.66028,,
0.1052,60.6732,-0.66092,,
0.1053,60.6731,-0.66156,,
0.1054,60.673,-0.6622,,
0.1055,60.6729,-0.66283,,
0.1056,60.6728,-0.66347,,
0.1057,60.6727,-0.66411,,
0.1058,60.6726,-0.66475,,
0.1059,60.6725,-0.66538,,
0.106,60.6725,-0.66602,,
0.1061,60.6724,-0.66666,,
0.1062,60.6723,-0.6673,,
0.1063,60.6723,-0.66794,,
0.1064,60.6723,-0.66858,,
0.1065,60.6722,-0.66922,,
0.1066,60.6722,-0.66987,,
0.1067,60.6722,-0.67051,,
0.1068,60.6722,-0.67115,,
0.1069,60.6722,-0.67179,,
0.107,60.6722,-0.67244,,
0.1071,60.6722,-0.67308,,
0.1072,60.6723,-0.67373,,
0.1073,60.6723,-0.67437,,
0.1074,60.6723,-0.67501,,
0.1075,60.6724,-0.67566,,
0.1076,60.6724,-0.6763,,
0.1077,60.6725,-0.67695,,
0.1078,60.6726,-0.67759,,
0.1079,60.6726,-0.67823,,
0.108,60.6727,-0.67887,,
0.1081,60.6728,-0.67952,,
0.1082,60.6729,-0.68016,,
0.1083,60.673,-0.68079,,
0.1084,60.6731,-0.68143,,
0.1085,60.6732,-0.68207,,
0.1086,60.6733,-0.6827,,
0.1087,60.6734,-0.68333,,
0.1088,60.6735,-0.68396,,
0.1089,60.6737,-0.68459,,
0.109,60.6738,-0.68522,,
0.1091,60.6739,-0.68584,,
0.1092,60.674,-0.68647,,
0.1093,60.6741,-0.68709,,
0.1094,60.6742,-0.68771,,
0.1095,60.6744,-0.68832,,
0.1096,60.6745,-0.68894,,
0.1097,60.6746,-0.68955,,
0.1098,60.6747,-0.69016,,
0.1099,60.6748,-0.69077,,
0.11,60.6749,-0.69138,,
0.1101,60.675,-0.69199,,
0.1102,60.6751,-0.69259,,
0.1103,60.6751,-0.6932,,
0.1104,60.6752,-0.6938,,
0.1105,60.6753,-0.69441,,
0.1106,60.6754,-0.69501,,
0.1107,60.6754,-0.69561,,
0.1108,60.6755,-0.69621,,
0.1109,60.6755,-0.69681,,
0.111,60.6756,-0.69741,,
0.1111,60.6756,-0.69801,,
0.1112,60.6756,-0.69862,,
0.1113,60.6757,-0.69922,,
0.1114,60.6757,-0.69982,,
0.1115,60.6757,-0.70042,,
0.1116,60.6757,-0.70102,,
0.1117,60.6757,-0.70163,,
0.1118,60.6757,-0.70223,,
0.1119,60.6756,-0.70283,,
0.112,60.6756,-0.70344,,
0.1121,60.6756,-0.70405,,
0.1122,60.6755,-0.70465,,
0.1123,60.6755,-0.70526,,
0.1124,60.6754,-0.70587,,
0.1125,60.6754,-0.70649,,
0.1126,60.6753,-0.7071,,
0.1127,60.6753,-0.70771,,
0.1128,60.6752,-0.70833,,
0.1129,60.6751,-0.70895,,
0.113,60.6751,-0.70957,,
0.1131,60.675,-0.71019,,
0.1132,60.6749,-0.71081,,
0.1133,60.6748,-0.71143,,
0.1134,60.6747,-0.71206,,
0.1135,60.6747,-0.71269,,
0.1136,60.6746,-0.71332,,
0.1137,60.6745,-0.71395,,
0.1138,60.6744,-0.71458,,
0.1139,60.6743,-0.71521,,
0.114,60.6742,-0.71585,,
0.1141,60.6742,-0.71648,,
0.1142,60.6741,-0.71712,,
0.1143,60.674,-0.71776,,
0.1144,60.6739,-0.71841,,
0.1145,60.6738,-0.71905,,
0.1146,60.6738,-0.71969,,
0.1147,60.6737,-0.72034,,
0.1148,60.6736,-0.72099,,
0.1149,60.6736,-0.72164,,
0.115,60.6735,-0.72229,,
0.1151,60.6734,-0.72294,,
0.1152,60.6734,-0.72359,,
0.1153,60.6733,-0.72425,,
0.1154,60.6733,-0.7249,,
0.1155,60.6732,-0.72556,,
0.1156,60.6732,-0.72622,,
0.1157,60.6732,-0.72688,,
0.1158,60.6731,-0.72754,,
0.1159,60.6731,-0.7282,,
0.116,60.6731,-0.72886,,
0.1161,60.673,-0.72952,,
0.1162,60.673,-0.73018,,
0.1163,60.673,-0.73084,,
0.1164,60.673,-0.73151,,
0.1165,60.673,-0.73217,,
0.1166,60.673,-0.73283,,
0.1167,60.673,-0.73349,,
0.1168,60.673,-0.73415,,
0.1169,60.673,-0.73481,,
0.117,60.673,-0.73547,,
0.1171,60.673,-0.73613,,
0.1172,60.673,-0.73678,,
0.1173,60.6731,-0.73744,,
0.1174,60.6731,-0.73809,,
0.1175,60.6731,-0.73874,,
0.1176,60.6731,-0.73938,,
0.1177,60.6732,-0.74003,,
0.1178,60.6732,-0.74067,,
0.1179,60.6732,-0.74131,,
0.118,60.6733,-0.74195,,
0.1181,60.6733,-0.74258,,
0.1182,60.6734,-0.74321,,
0.1183,60.6734,-0.74384,,
0.1184,60.6735,-0.74447,,
0.1185,60.6735,-0.74509,,
0.1186,60.6736,-0.74571,,
0.1187,60.6736,-0.74633,,
0.1188,60.6737,-0.74694,,
0.1189,60.6737,-0.74755,,
0.119,60.6738,-0.74816,,
0.1191,60.6738,-0.74877,,
0.1192,60.6739,-0.74938,,
0.1193,60.6739,-0.74998,,
0.1194,60.674,-0.75058,,
0.1195,60.674,-0.75118,,
0.1196,60.6741,-0.75178,,
0.1197,60.6741,-0.75237,,
0.1198,60.6742,-0.75297,,
0.1199,60.6742,-0.75357,,
0.12,60.6743,-0.75416,,
0.1201,60.6743,-0.75475,,
0.1202,60.6744,-0.75535,,
0.1203,60.6744,-0.75594,,
0.1204,60.6744,-0.75653,,
0.1205,60.6745,-0.75713,,
0.1206,60.6745,-0.75772,,
0.1207,60.6746,-0.75832,,
0.1208,60.6746,-0.75891,,
0.1209,60.6747,-0.75951,,
0.121,60.6747,-0.7601,,
0.1211,60.6747,-0.7607,,
0.1212,60.6748,-0.7613,,
0.1213,60.6748,-0.7619,,
0.1214,60.6748,-0.7625,,
0.1215,60.6749,-0.7631,,
0.1216,60.6749,-0.76371,,
0.1217,60.6749,-0.76431,,
0.1218,60.6749,-0.76492,,
0.1219,60.675,-0.76553,,
0.122,60.675,-0.76613,,
0.1221,60.675,-0.76675,,
0.1222,60.675,-0.76736,,
0.1223,60.675,-0.76797,,
0.1224,60.675,-0.76859,,
0.1225,60.6751,-0.76921,,
0.1226,60.6751,-0.76983,,
0.1227,60.6751,-0.77045,,
0.1228,60.6751,-0.77107,,
0.1229,60.6751,-0.7717,,
0.123,60.6751,-0.77233,,
0.1231,60.6751,-0.77296,,
0.1232,60.675,-0.77359,,
0.1233,60.675,-0.77422,,
0.1234,60.675,-0.77486,,
0.1235,60.675,-0.77549,,
0.1236,60.675,-0.77613,,
0.1237,60.6749,-0.77677,,
0.1238,60.6749,-0.77742,,
0.1239,60.6749,-0.77806,,
0.124,60.6748,-0.77871,,
0.1241,60.6748,-0.77935,,
0.1242,60.6747,-0.78,,
0.1243,60.6747,-0.78065,,
0.1244,60.6746,-0.7813,,
0.1245,60.6746,-0.78196,,
0.1246,60.6745,-0.78261,,
0.1247,60.6745,-0.78326,,
0.1248,60.6744,-0.78392,,
0.1249,60.6744,-0.78458,,
0.125,60.6743,-0.78523,,
0.1251,60.6742,-0.78589,,
0.1252,60.6742,-0.78655,,
0.1253,60.6741,-0.78721,,
0.1254,60.6741,-0.78787,,
0.1255,60.674,-0.78853,,
0.1256,60.6739,-0.78919,,
0.1257,60.6739,-0.78985,,
0.1258,60.6738,-0.7905,,
0.1259,60.6737,-0.79116,,
0.126,60.6737,-0.79182,,
0.1261,60.6736,-0.79248,,
0.1262,60.6735,-0.79314,,
0.1263,60.6735,-0.79379,,
0.1264,60.6734,-0.79445,,
0.1265,60.6734,-0.7951,,
0.1266,60.6733,-0.79575,,
0.1267,60.6732,-0.7964,,
0.1268,60.6732,-0.79705,,
0.1269,60.6731,-0.7977,,
0.127,60.6731,-0.79835,,
0.1271,60.6731,-0.79899,,
0.1272,60.673,-0.79963,,
0.1273,60.673,-0.80027,,
0.1274,60.673,-0.80091,,
0.1275,60.6729,-0.80155,,
0.1276,60.6729,-0.80218,,
0.1277,60.6729,-0.80281,,
0.1278,60.6729,-0.80344,,
0.1279,60.6729,-0.80407,,
0.128,60.6729,-0.80469,,
0.1281,60.6729,-0.80532,,
0.1282,60.6729,-0.80594,,
0.1283,60.6729,-0.80656,,
0.1284,60.6729,-0.80717,,
0.1285,60.6729,-0.80779,,
0.1286,60.6729,-0.8084,,
0.1287,60.673,-0.80902,,
0.1288,60.673,-0.80963,,
0.1289,60.673,-0.81024,,
0.129,60.6731,-0.81085,,
0.1291,60.6731,-0.81146,,
0.1292,60.6732,-0.81206,,
0.1293,60.6732,-0.81267,,
0.1294,60.6733,-0.81328,,
0.1295,60.6733,-0.81388,,
0.1296,60.6734,-0.81449,,
0.1297,60.6735,-0.81509,,
0.1298,60.6735,-0.8157,,
0.1299,60.6736,-0.8163,,
0.13,60.6737,-0.81691,,
0.1301,60.6738,-0.81751,,
0.1302,60.6739,-0.81812,,
0.1303,60.6739,-0.81872,,
0.1304,60.674,-0.81933,,
0.1305,60.6741,-0.81993,,
0.1306,60.6742,-0.82054,,
0.1307,60.6743,-0.82114,,
0.1308,60.6744,-0.82175,,
0.1309,60.6745,-0.82236,,
0.131,60.6745,-0.82297,,
0.1311,60.6746,-0.82357,,
0.1312,60.6747,-0.82418,,
0.1313,60.6748,-0.82479,,
0.1314,60.6749,-0.8254,,
0.1315,60.675,-0.82601,,
0.1316,60.675,-0.82662,,
0.1317,60.6751,-0.82724,,
0.1318,60.6752,-0.82785,,
0.1319,60.6752,-0.82846,,
0.132,60.6753,-0.82908,,
0.1321,60.6753,-0.82969,,
0.1322,60.6754,-0.83031,,
0.1323,60.6754,-0.83093,,
0.1324,60.6755,-0.83154,,
0.1325,60.6755,-0.83216,,
0.1326,60.6755,-0.83279,,
0.1327,60.6755,-0.83341,,
0.1328,60.6755,-0.83403,,
0.1329,60.6755,-0.83465,,
0.133,60.6755,-0.83528,,
0.1331,60.6755,-0.83591,,
0.1332,60.6755,-0.83654,,
0.1333,60.6755,-0.83716,,
0.1334,60.6755,-0.8378,,
0.1335,60.6754,-0.83843,,
0.1336,60.6754,-0.83906,,
0.1337,60.6754,-0.8397,,
0.1338,60.6753,-0.84033,,
0.1339,60.6753,-0.84097,,
0.134,60.6752,-0.84161,,
0.1341,60.6751,-0.84225,,
0.1342,60.6751,-0.84289,,
0.1343,60.675,-0.84353,,
0.1344,60.6749,-0.84417,,
0.1345,60.6749,-0.84481,,
0.1346,60.6748,-0.84546,,
0.1347,60.6747,-0.8461,,
0.1348,60.6746,-0.84675,,
0.1349,60.6745,-0.8474,,
0.135,60.6744,-0.84804,,
0.1351,60.6743,-0.84869,,
0.1352,60.6743,-0.84934,,
0.1353,60.6742,-0.84999,,
0.1354,60.6741,-0.85064,,
0.1355,60.674,-0.85129,,
0.1356,60.6739,-0.85194,,
0.1357,60.6738,-0.85259,,
0.1358,60.6737,-0.85325,,
0.1359,60.6736,-0.8539,,
0.136,60.6736,-0.85455,,
0.1361,60.6735,-0.8552,,
0.1362,60.6734,-0.85585,,
0.1363,60.6733,-0.8565,,
0.1364,60.6732,-0.85715,,
0.1365,60.6732,-0.8578,,
0.1366,60.6731,-0.85845,,
0.1367,60.6731,-0.8591,,
0.1368,60.673,-0.85975,,
0.1369,60.6729,-0.8604,,
0.137,60.6729,-0.86104,,
0.1371,60.6728,-0.86169,,
0.1372,60.6728,-0.86233,,
0.1373,60.6728,-0.86298,,
0.1374,60.6727,-0.86362,,
0.1375,60.6727,-0.86426,,
0.1376,60.6727,-0.8649,,
0.1377,60.6727,-0.86553,,
0.1378,60.6727,-0.86617,,
0.1379,60.6727,-0.86681,,
0.138,60.6727,-0.86744,,
0.1381,60.6727,-0.86807,,
0.1382,60.6727,-0.8687,,
0.1383,60.6727,-0.86933,,
0.1384,60.6727,-0.86996,,
0.1385,60.6728,-0.87059,,
0.1386,60.6728,-0.87121,,
0.1387,60.6728,-0.87184,,
0.1388,60.6729,-0.87246,,
0.1389,60.6729,-0.87308,,
0.139,60.673,-0.8737,,
0.1391,60.673,-0.87432,,
0.1392,60.6731,-0.87494,,
0.1393,60.6732,-0.87555,,
0.1394,60.6732,-0.87617,,
0.1395,60.6733,-0.87678,,
0.1396,60.6734,-0.8774,,
0.1397,60.6735,-0.87801,,
0.1398,60.6736,-0.87862,,
0.1399,60.6736,-0.87923,,
0.14,60.6737,-0.87985,,
0.1401,60.6738,-0.88046,,
0.1402,60.6739,-0.88106,,
0.1403,60.674,-0.88167,,
0.1404,60.6741,-0.88228,,
0.1405,60.6742,-0.88289,,
0.1406,60.6743,-0.88349,,
0.1407,60.6743,-0.8841,,
0.1408,60.6744,-0.88471,,
0.1409,60.6745,-0.88531,,
0.141,60.6746,-0.88592,,
0.1411,60.6747,-0.88652,,
0.1412,60.6748,-0.88713,,
0.1413,60.6748,-0.88773,,
0.1414,60.6749,-0.88834,,
0.1415,60.675,-0.88894,,
0.1416,60.675,-0.88955,,
0.1417,60.6751,-0.89015,,
0.1418,60.6752,-0.89076,,
0.1419,60.6752,-0.89137,,
0.142,60.6753,-0.89197,,
0.1421,60.6753,-0.89258,,
0.1422,60.6753,-0.89319,,
0.1423,60.6754,-0.8938,,
0.1424,60.6754,-0.89441,,
0.1425,60.6754,-0.89502,,
0.1426,60.6754,-0.89564,,
0.1427,60.6754,-0.89625,,
0.1428,60.6755,-0.89687,,
0.1429,60.6755,-0.89748,,
0.143,60.6755,-0.8981,,
0.1431,60.6754,-0.89872,,
0.1432,60.6754,-0.89935,,
0.1433,60.6754,-0.89997,,
0.1434,60.6754,-0.90059,,
0.1435,60.6754,-0.90122,,
0.1436,60.6753,-0.90185,,
0.1437,60.6753,-0.90248,,
0.1438,60.6753,-0.90311,,
0.1439,60.6752,-0.90374,,
0.144,60.6752,-0.90438,,
0.1441,60.6751,-0.90501,,
0.1442,60.6751,-0.90565,,
0.1443,60.675,-0.90629,,
0.1444,60.675,-0.90693,,
0.1445,60.6749,-0.90757,,
0.1446,60.6748,-0.90821,,
0.1447,60.6748,-0.90886,,
0.1448,60.6747,-0.90951,,
0.1449,60.6746,-0.91015,,
0.145,60.6746,-0.9108,,
0.1451,60.6745,-0.91145,,
0.1452,60.6744,-0.9121,,
0.1453,60.6743,-0.91275,,
0.1454,60.6743,-0.91341,,
0.1455,60.6742,-0.91406,,
0.1456,60.6741,-0.91471,,
0.1457,60.674,-0.91537,,
0.1458,60.6739,-0.91603,,
0.1459,60.6739,-0.91668,,
0.146,60.6738,-0.91734,,
0.1461,60.6737,-0.91799,,
0.1462,60.6736,-0.91865,,
0.1463,60.6735,-0.9193,,
0.1464,60.6735,-0.91996,,
0.1465,60.6734,-0.92061,,
0.1466,60.6733,-0.92127,,
0.1467,60.6733,-0.92192,,
0.1468,60.6732,-0.92257,,
0.1469,60.6731,-0.92322,,
0.147,60.6731,-0.92387,,
0.1471,60.673,-0.92452,,
0.1472,60.673,-0.92517,,
0.1473,60.6729,-0.92581,,
0.1474,60.6729,-0.92646,,
0.1475,60.6728,-0.9271,,
0.1476,60.6728,-0.92774,,
0.1477,60.6728,-0.92838,,
0.1478,60.6727,-0.92902,,
0.1479,60.6727,-0.92965,,
0.148,60.6727,-0.93029,,
0.1481,60.6727,-0.93092,,
0.1482,60.6727,-0.93155,,
0.1483,60.6727,-0.93218,,
0.1484,60.6727,-0.93281,,
0.1485,60.6727,-0.93343,,
0.1486,60.6727,-0.93406,,
0.1487,60.6727,-0.93468,,
0.1488,60.6727,-0.9353,,
0.1489,60.6728,-0.93592,,
0.149,60.6728,-0.93654,,
0.1491,60.6729,-0.93716,,
0.1492,60.6729,-0.93778,,
0.1493,60.673,-0.93839,,
0.1494,60.673,-0.93901,,
0.1495,60.6731,-0.93962,,
0.1496,60.6731,-0.94023,,
0.1497,60.6732,-0.94085,,
0.1498,60.6733,-0.94146,,
0.1499,60.6734,-0.94207,,
0.15,60.6734,-0.94268,,
0.1501,60.6735,-0.94329,,
0.1502,60.6736,-0.9439,,
0.1503,60.6737,-0.94451,,
0.1504,60.6738,-0.94511,,
0.1505,60.6739,-0.94572,,
0.1506,60.674,-0.94633,,
0.1507,60.674,-0.94694,,
0.1508,60.6741,-0.94754,,
0.1509,60.6742,-0.94815,,
0.151,60.6743,-0.94876,,
0.1511,60.6744,-0.94936,,
0.1512,60.6745,-0.94997,,
0.1513,60.6746,-0.95057,,
0.1514,60.6747,-0.95118,,
0.1515,60.6748,-0.95179,,
0.1516,60.6749,-0.9524,,
0.1517,60.6749,-0.953,,
0.1518,60.675,-0.95361,,
0.1519,60.6751,-0.95422,,
0.152,60.6752,-0.95483,,
0.1521,60.6752,-0.95544,,
0.1522,60.6753,-0.95605,,
0.1523,60.6754,-0.95666,,
0.1524,60.6754,-0.95728,,
0.1525,60.6755,-0.95789,,
0.1526,60.6755,-0.95851,,
0.1527,60.6755,-0.95912,,
0.1528,60.6756,-0.95974,,
0.1529,60.6756,-0.96036,,
0.153,60.6756,-0.96098,,
0.1531,60.6756,-0.9616,,
0.1532,60.6757,-0.96222,,
0.1533,60.6757,-0.96285,,
0.1534,60.6757,-0.96347,,
0.1535,60.6756,-0.9641,,
0.1536,60.6756,-0.96473,,
0.1537,60.6756,-0.96536,,
0.1538,60.6756,-0.96599,,
0.1539,60.6756,-0.96662,,
0.154,60.6755,-0.96725,,
0.1541,60.6755,-0.96789,,
0.1542,60.6754,-0.96852,,
0.1543,60.6754,-0.96916,,
0.1544,60.6753,-0.9698,,
0.1545,60.6753,-0.97044,,
0.1546,60.6752,-0.97108,,
0.1547,60.6751,-0.97172,,
0.1548,60.675,-0.97237,,
0.1549,60.6749,-0.97301,,
0.155,60.6749,-0.97366,,
0.1551,60.6748,-0.9743,,
0.1552,60.6747,-0.97495,,
0.1553,60.6746,-0.9756,,
0.1554,60.6745,-0.97625,,
0.1555,60.6744,-0.97689,,
0.1556,60.6743,-0.97754,,
0.1557,60.6742,-0.97819,,
0.1558,60.6741,-0.97884,,
